機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,967.9,98.264%, 
核二#2,985.0,971.9,98.670%, 
核三#1,951.0,941.5,99.001%, 
核三#2,951.0,940.4,98.885%, 
小計,3872.0(8.540%),3821.7(13.490%),,
燃煤(Coal)
林口#1,800.0,692.1,86.512%,運轉限制
林口#2,800.0,758.3,94.787%, 
林口#3(註10),-,565.8,70.725%,新機組試俥
台中#1,550.0,522.2,94.945%, 
台中#2,550.0,524.0,95.273%, 
台中#3,550.0,479.8,87.236%,運轉限制
台中#4,550.0,0.0,0.000%,歲修
台中#5,550.0,526.8,95.782%, 
台中#6,550.0,516.4,93.891%, 
台中#7,550.0,496.1,90.200%,運轉限制
台中#8,550.0,529.9,96.345%, 
台中#9,550.0,500.4,90.982%,運轉限制
台中#10,550.0,513.9,93.436%, 
興達#1,500.0,473.3,94.660%, 
興達#2,500.0,478.4,95.680%, 
興達#3,550.0,515.2,93.673%, 
興達#4,550.0,523.2,95.127%, 
大林#1,800.0,755.5,94.438%, 
大林#2(註10),-,764.0,95.500%,新機組試俥
小計,10000.0(22.056%),10135.3(35.775%),,
汽電共生(Co-Gen)
汽電共生,623.2,530.4,-, 
小計,623.2(1.374%),530.4(1.872%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,572.8,88.320%, 
和平#2,648.6,563.2,86.840%, 
麥寮#1,600.0,567.3,94.550%, 
麥寮#2,600.0,566.2,94.367%, 
麥寮#3,600.0,571.6,95.267%, 
小計,3097.1(6.831%),2841.1(10.028%),,
燃氣(LNG)
大潭CC#1,742.7,677.6,91.235%, 
大潭CC#2,742.7,687.6,92.581%, 
大潭CC#3,724.7,664.2,91.652%, 
大潭CC#4,724.7,666.6,91.983%, 
大潭CC#5,724.7,602.7,83.165%, 
大潭CC#6,724.7,634.0,87.484%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,867.1,97.143%, 
通霄CC#3(註10),-,409.2,45.844%,新機組試俥
通霄CC#4,386.0,239.4,62.021%,部分檢修
通霄CC#5,386.0,386.4,100.104%, 
通霄CC#6,321.2,149.5,46.544%,部分檢修
興達CC#1,445.2,335.7,75.406%, 
興達CC#2,445.2,405.8,91.152%, 
興達CC#3,445.2,332.4,74.665%, 
興達CC#4,445.2,333.8,74.979%, 
興達CC#5,445.2,327.2,73.497%, 
南部CC#1,288.8,245.4,84.972%, 
南部CC#2,288.8,237.6,82.271%, 
南部CC#3,288.8,240.6,83.310%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,293.1,58.620%,運轉限制
大林#6,550.0,385.1,70.018%, 
小計,12256.4(27.032%),9121.0(32.195%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,444.8,98.844%, 
海湖#2,450.0,448.6,99.689%, 
新桃#1,600.0,0.0,0.000%, 
國光#1,480.0,0.0,0.000%,檢修
星彰#1,490.0,0.0,0.000%, 
星元#1,490.0,372.9,76.102%, 
嘉惠#1,670.0,0.0,0.000%,合約限制
豐德#1,490.0,498.7,101.776%, 
豐德#2,490.0,0.0,0.000%, 
小計,4610.0(10.168%),1765.0(6.230%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,135.4,27.080%,環保限制
協和#4,500.0,128.3,25.660%,環保限制
小計,2000.0(4.411%),263.7(0.931%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,68.5,52.773%, 
金門塔山(註4),91.0,42.6,46.813%, 
馬祖珠山(註4),28.6,8.1,28.282%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),119.2(0.421%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,0.0,0.000%, 
青山#1,92.0,0.0,0.000%, 
青山#2,92.0,0.0,0.000%, 
青山#3,92.0,0.0,0.000%, 
青山#4,92.0,0.0,0.000%, 
谷關#1,54.4,0.0,0.000%, 
谷關#2,54.4,0.0,0.000%, 
谷關#3,54.4,0.0,0.000%, 
谷關#4,54.4,14.8,27.181%, 
天輪#1,22.5,0.0,0.000%, 
天輪#2,22.5,0.0,0.000%, 
天輪#3,22.5,5.0,22.222%, 
天輪#4,22.5,0.0,0.000%, 
天輪#5,105.0,10.3,9.810%, 
馬鞍#1,66.7,23.5,35.211%, 
馬鞍#2,66.7,0.0,0.000%, 
卓蘭#1,40.0,18.2,45.500%, 
卓蘭#2,40.0,0.0,0.000%, 
萬大#1,10.4,0.0,0.000%, 
萬大#2,10.4,5.0,48.309%, 
萬大#3,15.3,8.1,52.941%, 
萬大#4,19.7,0.0,0.000%, 
松林#1&amp;2,20.9,2.9,13.876%, 
大觀一#1,22.0,20.2,91.818%, 
大觀一#2,22.0,19.8,90.000%, 
大觀一#3,22.0,20.7,94.091%, 
大觀一#4,22.0,17.6,80.000%, 
大觀一#5,22.0,16.9,76.818%, 
鉅工#1,21.8,9.3,42.759%, 
鉅工#2,21.8,9.4,43.218%, 
水里#1,12.8,6.1,47.843%, 
立霧#1&amp;#2,32.0,11.0,34.375%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,0.0,0.000%, 
碧海,61.2,0.0,0.000%,檢修
烏來&amp;桂山&amp;粗坑,40.5,14.8,36.543%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,27.0,49.451%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,26.4,58.667%, 
石門#2,45.0,30.9,68.667%, 
曾文#1,50.0,49.8,99.600%, 
義興#1,40.0,18.6,46.500%, 
名間,16.7,6.0,35.928%, 
嘉南西口、烏山頭和八田,22.5,7.0,31.158%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.613%),425.3(1.501%),,
風力(Wind)
石門,4.0,0.9,22.727%, 
林口,6.0,0.0,0.400%,通訊中斷
蘆竹,7.2,1.4,19.444%, 
