機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,969.2,98.396%, 
核二#2,985.0,687.7,69.817%,測試運轉 
核三#1,951.0,938.1,98.644%, 
核三#2,951.0,941.5,99.001%, 
小計,3872.0(8.540%),3536.5(11.619%),,
燃煤(Coal)
林口#1,800.0,754.0,94.250%, 
林口#2,800.0,760.7,95.088%, 
林口#3(註10),-,761.3,95.162%,新機組試俥
台中#1,550.0,0.0,0.000%,檢修
台中#2,550.0,519.6,94.473%, 
台中#3,550.0,486.7,88.491%,運轉限制
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,523.2,95.127%, 
台中#6,550.0,513.0,93.273%, 
台中#7,550.0,504.4,91.709%,運轉限制
台中#8,550.0,532.7,96.855%, 
台中#9,550.0,501.1,91.109%,運轉限制
台中#10,550.0,505.7,91.945%,運轉限制
興達#1,500.0,478.4,95.680%, 
興達#2,500.0,480.3,96.060%, 
興達#3,550.0,515.2,93.673%, 
興達#4,550.0,521.7,94.855%, 
大林#1,800.0,759.4,94.925%, 
大林#2(註10),-,764.9,95.613%,新機組試俥
小計,10000.0(22.056%),9882.3(32.468%),,
汽電共生(Co-Gen)
汽電共生,623.2,1298.5,-, 
小計,623.2(1.374%),1298.5(4.266%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,603.6,93.069%, 
和平#2,648.6,604.3,93.177%, 
麥寮#1,600.0,564.8,94.133%, 
麥寮#2,600.0,569.2,94.867%, 
麥寮#3,600.0,570.6,95.100%, 
小計,3097.1(6.831%),2912.5(9.569%),,
燃氣(LNG)
大潭CC#1,742.7,526.9,70.944%, 
大潭CC#2,742.7,694.2,93.470%, 
大潭CC#3,724.7,618.7,85.373%, 
大潭CC#4,724.7,610.5,84.242%, 
大潭CC#5,724.7,270.8,37.367%, 
大潭CC#6,724.7,359.4,49.593%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,731.7,81.974%, 
通霄CC#2,892.6,244.6,27.403%,電源線限制
通霄CC#3(註10),-,559.0,62.626%,新機組試俥
通霄CC#4,386.0,0.0,0.000%,歲修
通霄CC#5,386.0,0.0,0.000%,電源線限制
通霄CC#6,321.2,97.6,30.386%,部分檢修
興達CC#1,445.2,362.4,81.403%, 
興達CC#2,445.2,401.1,90.096%, 
興達CC#3,445.2,366.5,82.324%, 
興達CC#4,445.2,251.5,56.493%, 
興達CC#5,445.2,367.3,82.504%, 
南部CC#1,288.8,234.1,81.060%, 
南部CC#2,288.8,232.5,80.506%, 
南部CC#3,288.8,116.5,40.339%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,139.0,27.800%,運轉限制
大林#6,550.0,533.7,97.036%, 
小計,12256.4(27.032%),7718.0(25.358%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,395.8,87.956%, 
海湖#2,450.0,397.6,88.356%, 
新桃#1,600.0,276.0,46.000%, 
國光#1,480.0,421.8,87.875%, 
星彰#1,490.0,0.0,0.000%,合約限制
星元#1,490.0,516.0,105.306%, 
嘉惠#1,670.0,668.6,99.791%, 
豐德#1,490.0,0.0,0.000%,合約限制
豐德#2,490.0,465.6,95.020%, 
小計,4610.0(10.168%),3141.4(10.321%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,130.9,26.180%,環保限制
協和#4,500.0,129.5,25.900%,環保限制
小計,2000.0(4.411%),260.4(0.856%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,57.7,44.453%, 
金門塔山(註4),91.0,45.0,49.451%, 
馬祖珠山(註4),28.6,8.4,29.330%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),111.1(0.365%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,0.0,0.000%, 
青山#1,92.0,4.7,5.109%, 
青山#2,92.0,0.0,0.000%, 
青山#3,92.0,0.0,0.000%, 
青山#4,92.0,10.9,11.848%, 
谷關#1,54.4,15.5,28.466%, 
谷關#2,54.4,0.0,0.000%, 
谷關#3,54.4,0.0,0.000%, 
谷關#4,54.4,0.0,0.000%, 
天輪#1,22.5,5.1,22.777%, 
天輪#2,22.5,6.7,29.778%, 
天輪#3,22.5,6.8,30.222%, 
天輪#4,22.5,6.6,29.333%, 
天輪#5,105.0,0.0,0.000%, 
馬鞍#1,66.7,26.6,39.856%, 
馬鞍#2,66.7,0.0,0.000%, 
卓蘭#1,40.0,18.9,47.250%, 
卓蘭#2,40.0,0.0,0.000%, 
萬大#1,10.4,0.0,0.000%, 
萬大#2,10.4,0.0,0.000%, 
萬大#3,15.3,0.0,0.000%, 
萬大#4,19.7,20.1,102.030%, 
松林#1&amp;2,20.9,7.2,34.450%, 
大觀一#1,22.0,11.3,51.364%, 
大觀一#2,22.0,8.0,36.364%, 
大觀一#3,22.0,6.6,30.000%, 
大觀一#4,22.0,7.2,32.727%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,10.4,47.816%, 
鉅工#2,21.8,11.4,52.414%, 
水里#1,12.8,4.6,36.078%, 
立霧#1&amp;#2,32.0,13.6,42.500%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,2.0,4.115%, 
碧海,61.2,28.0,45.752%, 
烏來&amp;桂山&amp;粗坑,40.5,18.4,45.432%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,31.0,56.777%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,19.3,42.889%, 
石門#2,45.0,0.0,0.000%, 
曾文#1,50.0,0.0,0.000%, 
義興#1,40.0,37.3,93.250%, 
名間,16.7,8.1,48.503%, 
嘉南西口、烏山頭和八田,22.5,7.5,33.384%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,1.3,65.657%, 
小計,2091.5(4.613%),380.1(1.249%),,
風力(Wind)
石門,4.0,0.0,0.000%, 
林口,6.0,0.0,0.000%, 
