機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,970.6,98.538%, 
核二#2,985.0,971.9,98.670%, 
核三#1,951.0,941.5,99.001%, 
核三#2,951.0,940.4,98.885%, 
小計,3872.0(8.513%),3824.4(15.767%),,
燃煤(Coal)
林口#1,800.0,752.8,94.100%, 
林口#2,800.0,758.8,94.850%, 
林口#3(註10),-,757.4,94.675%,新機組試俥
台中#1,550.0,512.6,93.200%, 
台中#2,550.0,524.6,95.382%, 
台中#3,550.0,519.1,94.382%, 
台中#4,550.0,0.0,0.000%,歲修
台中#5,550.0,525.3,95.509%, 
台中#6,550.0,507.7,92.309%, 
台中#7,550.0,466.8,84.873%,運轉限制
台中#8,550.0,522.2,94.945%, 
台中#9,550.0,469.8,85.418%,運轉限制
台中#10,550.0,510.0,92.727%,運轉限制
興達#1,500.0,475.9,95.180%, 
興達#2,500.0,476.5,95.300%, 
興達#3,550.0,510.6,92.836%, 
興達#4,550.0,514.8,93.600%, 
大林#1,800.0,757.9,94.738%, 
大林#2(註10),-,759.4,94.925%,新機組試俥
小計,10000.0(21.986%),10322.2(42.557%),,
汽電共生(Co-Gen)
汽電共生,623.2,710.8,-, 
小計,623.2(1.370%),710.8(2.930%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,563.5,86.886%, 
和平#2,648.6,558.4,86.100%, 
麥寮#1,600.0,423.2,70.533%,運轉限制
麥寮#2,600.0,0.0,0.000%,故障
麥寮#3,600.0,101.2,16.867%,運轉限制
小計,3097.1(6.809%),1646.3(6.787%),,
燃氣(LNG)
大潭CC#1,742.7,517.9,69.732%, 
大潭CC#2,742.7,554.9,74.714%, 
大潭CC#3,724.7,666.2,91.928%, 
大潭CC#4,724.7,671.7,92.687%, 
大潭CC#5,724.7,377.6,52.104%, 
大潭CC#6,724.7,359.8,49.648%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,642.3,71.958%, 
通霄CC#3(註10),-,576.4,64.575%,新機組試俥
通霄CC#4,386.0,324.1,83.964%,電源線限制
通霄CC#5,386.0,214.7,55.622%,電源線限制
通霄CC#6,321.2,95.6,29.763%,部分檢修
興達CC#1,445.2,402.0,90.299%, 
興達CC#2,445.2,401.1,90.096%, 
興達CC#3,445.2,384.8,86.435%, 
興達CC#4,445.2,258.5,58.065%,部分檢修
興達CC#5,445.2,401.2,90.119%, 
南部CC#1,288.8,291.0,100.762%, 
南部CC#2,288.8,230.9,79.952%, 
南部CC#3,288.8,232.6,80.540%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,140.3,28.060%,運轉限制
大林#6,550.0,237.9,43.255%, 
小計,12256.4(26.946%),7981.5(32.906%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,0.0,0.000%,合約限制
海湖#2,450.0,0.0,0.000%,合約限制
新桃#1,600.0,0.0,0.000%,合約限制
國光#1,480.0,0.0,0.000%,合約限制
星彰#1,490.0,0.0,0.000%,合約限制
星元#1,490.0,0.0,0.000%,合約限制
嘉惠#1,670.0,0.0,0.000%,合約限制
豐德#1,490.0,0.0,0.000%,合約限制
豐德#2,490.0,0.0,0.000%,合約限制
小計,4610.0(10.135%),0.0(0.000%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,133.5,26.700%,環保限制
協和#4,500.0,127.0,25.400%,環保限制
小計,2000.0(4.397%),260.5(1.074%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,52.6,40.524%, 
金門塔山(註4),91.0,37.8,41.538%, 
馬祖珠山(註4),28.6,7.5,26.187%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.258%),97.9(0.404%),,
水力(Hydro)
德基#1,78.0,34.0,43.590%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,30.4,38.974%, 
青山#1,92.0,29.5,32.065%, 
青山#2,92.0,29.1,31.630%, 
青山#3,92.0,29.6,32.174%, 
青山#4,92.0,30.0,32.609%, 
谷關#1,54.4,43.1,79.155%, 
谷關#2,54.4,43.3,79.522%, 
谷關#3,54.4,43.2,79.339%, 
谷關#4,54.4,43.9,80.624%, 
天輪#1,22.5,21.3,94.667%, 
天輪#2,22.5,22.6,100.444%, 
天輪#3,22.5,22.6,100.444%, 
天輪#4,22.5,22.7,100.889%, 
天輪#5,105.0,110.7,105.429%, 
馬鞍#1,66.7,64.3,96.344%, 
馬鞍#2,66.7,66.5,99.640%, 
卓蘭#1,40.0,0.0,0.000%,水文限制
卓蘭#2,40.0,0.0,0.000%,水文限制
萬大#1,10.4,9.0,86.957%, 
萬大#2,10.4,9.1,87.923%, 
萬大#3,15.3,1.4,9.150%, 
萬大#4,19.7,20.3,103.046%, 
松林#1&amp;2,20.9,18.1,86.603%, 
大觀一#1,22.0,6.1,27.727%, 
大觀一#2,22.0,5.2,23.636%, 
大觀一#3,22.0,4.8,21.818%, 
大觀一#4,22.0,5.3,24.091%, 
大觀一#5,22.0,6.0,27.273%, 
鉅工#1,21.8,8.3,38.161%, 
鉅工#2,21.8,8.4,38.621%, 
水里#1,12.8,0.0,0.002%, 
立霧#1&amp;#2,32.0,13.5,42.188%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,0.0,0.000%, 
碧海,61.2,4.7,7.680%, 
烏來&amp;桂山&amp;粗坑,40.5,33.3,82.222%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,44.0,80.586%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,25.2,56.000%, 
石門#2,45.0,29.3,65.111%, 
曾文#1,50.0,49.4,98.800%, 
義興#1,40.0,37.8,94.500%, 
名間,16.7,13.9,83.234%, 
嘉南西口、烏山頭和八田,22.5,0.0,0.000%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.598%),1069.9(4.411%),,
風力(Wind)
石門,4.0,0.6,15.152%, 
