機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,973.2,98.802%, 
核二#2,985.0,975.9,99.076%, 
核三#1,951.0,940.4,98.885%, 
核三#2,951.0,939.2,98.759%, 
小計,3872.0(8.513%),3828.7(16.539%),,
燃煤(Coal)
林口#1,800.0,754.1,94.262%, 
林口#2,800.0,758.7,94.838%, 
林口#3(註10),-,373.8,46.725%,新機組試俥
台中#1,550.0,496.0,90.182%,運轉限制
台中#2,550.0,517.7,94.127%, 
台中#3,550.0,495.5,90.091%,運轉限制
台中#4,550.0,0.0,0.000%,歲修
台中#5,550.0,508.0,92.364%, 
台中#6,550.0,506.4,92.073%,運轉限制
台中#7,550.0,475.2,86.400%,運轉限制
台中#8,550.0,530.2,96.400%, 
台中#9,550.0,487.0,88.545%,運轉限制
台中#10,550.0,491.2,89.309%, 
興達#1,500.0,477.8,95.560%, 
興達#2,500.0,482.2,96.440%, 
興達#3,550.0,513.7,93.400%, 
興達#4,550.0,513.2,93.309%, 
大林#1,800.0,759.4,94.925%, 
大林#2(註10),-,215.3,26.913%,新機組試俥
小計,10000.0(21.986%),9355.4(40.412%),,
汽電共生(Co-Gen)
汽電共生,623.2,530.4,-, 
小計,623.2(1.370%),530.4(2.291%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,557.9,86.023%, 
和平#2,648.6,568.8,87.703%, 
麥寮#1,600.0,568.6,94.767%, 
麥寮#2,600.0,567.1,94.517%, 
麥寮#3,600.0,572.8,95.467%, 
小計,3097.1(6.809%),2835.2(12.247%),,
燃氣(LNG)
大潭CC#1,742.7,518.7,69.840%, 
大潭CC#2,742.7,563.8,75.912%, 
大潭CC#3,724.7,330.0,45.536%, 
大潭CC#4,724.7,677.2,93.446%, 
大潭CC#5,724.7,354.8,48.958%, 
大潭CC#6,724.7,168.3,23.223%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,412.8,46.247%,部分檢修
通霄CC#3(註10),-,523.9,58.694%,新機組試俥
通霄CC#4,386.0,198.8,51.503%,電源線限制
通霄CC#5,386.0,255.7,66.244%,電源線限制
通霄CC#6,321.2,134.4,41.843%,部分檢修
興達CC#1,445.2,214.9,48.272%, 
興達CC#2,445.2,402.4,90.388%, 
興達CC#3,445.2,263.8,59.256%, 
興達CC#4,445.2,327.1,73.474%, 
興達CC#5,445.2,240.8,54.089%,部分檢修
南部CC#1,288.8,290.3,100.519%, 
南部CC#2,288.8,230.9,79.952%, 
南部CC#3,288.8,136.4,47.230%, 
南部CC#4,251.4,248.1,98.687%,歲修
大林#5,500.0,139.6,27.920%,運轉限制
大林#6,550.0,165.5,30.091%, 
小計,12256.4(26.946%),6798.2(29.366%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,0.0,0.000%,合約限制
海湖#2,450.0,0.0,0.000%,合約限制
新桃#1,600.0,0.0,0.000%, 
國光#1,480.0,0.0,0.000%,合約限制
星彰#1,490.0,0.0,0.000%,合約限制
星元#1,490.0,0.0,0.000%, 
嘉惠#1,670.0,0.0,0.000%,合約限制
豐德#1,490.0,0.0,0.000%,合約限制
豐德#2,490.0,0.0,0.000%,合約限制
小計,4610.0(10.135%),0.0(0.000%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,134.8,26.960%,環保限制
協和#4,500.0,0.0,0.000%,環保限制
小計,2000.0(4.397%),134.8(0.582%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,51.7,39.831%, 
金門塔山(註4),91.0,32.4,35.604%, 
馬祖珠山(註4),28.6,7.2,25.140%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.258%),91.3(0.394%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,29.4,37.692%, 
青山#1,92.0,16.9,18.370%, 
青山#2,92.0,17.1,18.587%, 
青山#3,92.0,17.4,18.913%, 
青山#4,92.0,16.9,18.370%, 
谷關#1,54.4,53.6,98.439%, 
谷關#2,54.4,52.2,95.868%, 
谷關#3,54.4,51.5,94.582%, 
谷關#4,54.4,53.3,97.888%, 
天輪#1,22.5,19.8,88.199%, 
天輪#2,22.5,23.2,102.910%, 
天輪#3,22.5,22.5,100.021%, 
天輪#4,22.5,23.5,104.376%, 
天輪#5,105.0,105.4,100.403%, 
馬鞍#1,66.7,65.0,97.393%, 
馬鞍#2,66.7,66.1,99.041%, 
卓蘭#1,40.0,0.0,0.000%,水文限制
卓蘭#2,40.0,0.0,0.000%,水文限制
萬大#1,10.4,9.0,86.957%, 
萬大#2,10.4,9.1,87.923%, 
萬大#3,15.3,0.0,0.000%, 
萬大#4,19.7,20.3,103.046%, 
松林#1&amp;2,20.9,0.0,0.000%, 
大觀一#1,22.0,3.9,17.727%, 
大觀一#2,22.0,4.5,20.455%, 
大觀一#3,22.0,3.7,16.818%, 
大觀一#4,22.0,5.7,25.909%, 
大觀一#5,22.0,5.7,25.909%, 
鉅工#1,21.8,8.7,40.000%, 
鉅工#2,21.8,9.5,43.678%, 
水里#1,12.8,4.7,36.863%, 
立霧#1&amp;#2,32.0,15.8,49.375%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,11.2,23.045%, 
碧海,61.2,50.3,82.190%, 
烏來&amp;桂山&amp;粗坑,40.5,38.1,94.074%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,44.0,80.586%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,26.0,57.778%, 
石門#2,45.0,30.1,66.889%, 
曾文#1,50.0,49.7,99.400%, 
義興#1,40.0,38.3,95.750%, 
名間,16.7,14.4,86.228%, 
嘉南西口、烏山頭和八田,22.5,4.0,17.805%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.598%),1072.5(4.633%),,
風力(Wind)
石門,4.0,0.0,0.000%, 
