機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,974.6,98.944%, 
核二#2,985.0,974.6,98.944%, 
核三#1,951.0,933.5,98.160%, 
核三#2,951.0,938.1,98.644%, 
小計,3872.0(8.540%),3820.8(11.365%),,
燃煤(Coal)
林口#1,800.0,756.7,94.588%, 
林口#2,800.0,761.1,95.137%, 
林口#3(註10),-,747.2,93.400%,新機組試俥
台中#1,550.0,0.0,0.000%,檢修
台中#2,550.0,522.5,95.000%, 
台中#3,550.0,513.3,93.327%,運轉限制
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,513.5,93.364%, 
台中#6,550.0,516.4,93.891%,運轉限制
台中#7,550.0,499.5,90.818%,運轉限制
台中#8,550.0,287.8,52.327%,運轉限制
台中#9,550.0,499.2,90.764%,運轉限制
台中#10,550.0,497.6,90.473%,運轉限制
興達#1,500.0,477.1,95.420%, 
興達#2,500.0,478.4,95.680%, 
興達#3,550.0,513.7,93.400%, 
興達#4,550.0,519.4,94.436%, 
大林#1,800.0,755.5,94.438%, 
大林#2(註10),-,759.4,94.925%,新機組試俥
小計,10000.0(22.056%),9618.3(28.610%),,
汽電共生(Co-Gen)
汽電共生,623.2,1065.9,-, 
小計,623.2(1.374%),1065.9(3.171%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,604.0,93.131%, 
和平#2,648.6,608.3,93.794%, 
麥寮#1,600.0,566.9,94.483%, 
麥寮#2,600.0,565.8,94.300%, 
麥寮#3,600.0,568.3,94.717%, 
小計,3097.1(6.831%),2913.3(8.666%),,
燃氣(LNG)
大潭CC#1,742.7,468.9,63.135%,部分檢修
大潭CC#2,742.7,725.8,97.725%, 
大潭CC#3,724.7,669.2,92.342%, 
大潭CC#4,724.7,676.6,93.363%, 
大潭CC#5,724.7,652.6,90.051%, 
大潭CC#6,724.7,662.4,91.403%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,722.2,80.910%, 
通霄CC#2,892.6,365.1,40.903%,電源線限制
通霄CC#3(註10),-,781.0,87.497%,新機組試俥
通霄CC#4,386.0,0.0,0.000%,歲修
通霄CC#5,386.0,266.7,69.093%,電源線限制
通霄CC#6,321.2,150.5,46.856%,部分檢修
興達CC#1,445.2,390.8,87.783%, 
興達CC#2,445.2,405.6,91.107%, 
興達CC#3,445.2,392.3,88.120%, 
興達CC#4,445.2,381.9,85.784%, 
興達CC#5,445.2,392.3,88.120%, 
南部CC#1,288.8,285.5,98.857%, 
南部CC#2,288.8,247.3,85.630%, 
南部CC#3,288.8,260.4,90.166%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,396.9,79.380%,運轉限制
大林#6,550.0,535.3,97.327%, 
小計,12256.4(27.032%),9829.3(29.238%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,413.1,91.800%, 
海湖#2,450.0,414.8,92.178%, 
新桃#1,600.0,603.9,100.650%, 
國光#1,480.0,444.1,92.521%, 
星彰#1,490.0,454.4,92.735%, 
星元#1,490.0,492.6,100.531%, 
嘉惠#1,670.0,665.0,99.254%, 
豐德#1,490.0,453.9,92.633%, 
豐德#2,490.0,462.1,94.306%, 
小計,4610.0(10.168%),4403.9(13.100%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,136.0,27.200%,環保限制
協和#4,500.0,129.5,25.900%,環保限制
小計,2000.0(4.411%),265.5(0.790%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,63.8,49.153%, 
金門塔山(註4),91.0,46.5,51.099%, 
馬祖珠山(註4),28.6,8.8,30.726%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),119.1(0.354%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,0.0,0.000%, 
青山#1,92.0,12.6,13.696%, 
青山#2,92.0,17.8,19.348%, 
青山#3,92.0,13.3,14.457%, 
青山#4,92.0,0.0,0.000%, 
谷關#1,54.4,0.0,0.000%, 
谷關#2,54.4,0.0,0.000%, 
谷關#3,54.4,30.6,56.198%, 
谷關#4,54.4,0.0,0.000%, 
天輪#1,22.5,7.3,32.444%, 
天輪#2,22.5,7.9,35.111%, 
天輪#3,22.5,7.6,33.778%, 
天輪#4,22.5,9.7,43.111%, 
天輪#5,105.0,0.0,0.000%, 
馬鞍#1,66.7,28.4,42.553%, 
馬鞍#2,66.7,0.0,0.000%, 
卓蘭#1,40.0,28.9,72.250%, 
卓蘭#2,40.0,30.1,75.250%, 
萬大#1,10.4,0.0,0.000%, 
萬大#2,10.4,0.0,0.000%, 
萬大#3,15.3,6.6,43.137%, 
萬大#4,19.7,20.1,102.030%, 
松林#1&amp;2,20.9,8.0,38.278%, 
大觀一#1,22.0,12.5,56.818%, 
大觀一#2,22.0,13.6,61.818%, 
大觀一#3,22.0,13.4,60.909%, 
大觀一#4,22.0,13.0,59.091%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,11.1,51.034%, 
鉅工#2,21.8,11.8,54.253%, 
水里#1,12.8,9.8,76.863%, 
立霧#1&amp;#2,32.0,15.9,49.687%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,20.2,41.564%, 
碧海,61.2,14.6,23.856%, 
烏來&amp;桂山&amp;粗坑,40.5,24.6,60.741%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,31.0,56.777%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,45.8,101.778%, 
石門#2,45.0,0.0,0.000%, 
曾文#1,50.0,49.7,99.400%, 
義興#1,40.0,36.3,90.750%, 
名間,16.7,7.6,45.509%, 
嘉南西口、烏山頭和八田,22.5,0.0,0.000%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.613%),588.8(1.751%),,
風力(Wind)
石門,4.0,0.6,15.152%, 
林口,6.0,0.5,8.333%, 
