機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核一#2,636.0,0.0,0.000%,歲修逾排程
核二#1,985.0,974.6,98.944%, 
核二#2,985.0,977.3,99.218%, 
核三#1,951.0,935.8,98.402%, 
核三#2,951.0,941.5,99.001%, 
小計,4508.0(9.831%),3829.2(13.200%),,
燃煤(Coal)
林口#1,800.0,752.8,94.100%, 
林口#2,800.0,761.3,95.162%, 
林口#3(註10),-,0.0,0.000%, 
台中#1,550.0,520.0,94.545%, 
台中#2,550.0,0.0,0.000%,檢修
台中#3,550.0,0.0,0.000%,測試停機
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,513.0,93.273%, 
台中#6,550.0,512.0,93.091%, 
台中#7,550.0,514.9,93.618%, 
台中#8,550.0,523.9,95.255%, 
台中#9,550.0,499.6,90.836%,運轉限制
台中#10,550.0,512.8,93.236%, 
興達#1,500.0,479.6,95.920%, 
興達#2,500.0,475.9,95.180%, 
興達#3,550.0,512.1,93.109%, 
興達#4,550.0,517.1,94.018%, 
大林#1,800.0,761.0,95.125%, 
大林#2(註10),-,766.4,95.800%,新機組試俥
小計,10000.0(21.807%),8622.4(29.723%),,
汽電共生(Co-Gen)
汽電共生,623.2,495.7,-, 
小計,623.2(1.359%),495.7(1.709%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,602.1,92.838%, 
和平#2,648.6,603.8,93.100%, 
麥寮#1,600.0,566.0,94.333%, 
麥寮#2,600.0,564.2,94.033%, 
麥寮#3,600.0,571.8,95.300%, 
小計,3097.1(6.754%),2907.9(10.024%),,
燃氣(LNG)
大潭CC#1,742.7,710.6,95.678%, 
大潭CC#2,742.7,705.2,94.951%, 
大潭CC#3,724.7,323.8,44.681%,測試運轉 
大潭CC#4,724.7,646.8,89.251%, 
大潭CC#5,724.7,622.1,85.842%, 
大潭CC#6,724.7,656.1,90.534%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,792.2,88.752%, 
通霄CC#2,892.6,415.6,46.561%,電源線限制
通霄CC#3(註10),-,705.5,79.039%,新機組試俥
通霄CC#4,386.0,0.0,0.000%,歲修
通霄CC#5,386.0,0.0,0.000%,電源線限制
通霄CC#6,321.2,98.1,30.542%,部分檢修
興達CC#1,445.2,325.9,73.205%, 
興達CC#2,445.2,420.5,94.454%, 
興達CC#3,445.2,231.7,52.045%,部分檢修
興達CC#4,445.2,371.3,83.403%, 
興達CC#5,445.2,323.6,72.688%, 
南部CC#1,288.8,108.3,37.500%,部分檢修
南部CC#2,288.8,232.5,80.506%, 
南部CC#3,288.8,233.7,80.921%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,140.9,28.180%,運轉限制
大林#6,550.0,335.8,61.055%,運轉限制
小計,12256.4(26.728%),8400.2(28.957%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,0.0,0.000%,檢修
海湖#2,450.0,452.1,100.467%, 
新桃#1,600.0,603.4,100.567%, 
國光#1,480.0,0.0,0.000%,合約限制
星彰#1,490.0,0.0,0.000%,檢修
星元#1,490.0,0.0,0.000%,合約限制
嘉惠#1,670.0,664.6,99.194%, 
豐德#1,490.0,0.0,0.000%,合約限制
豐德#2,490.0,0.0,0.000%,合約限制
小計,4610.0(10.053%),1720.1(5.929%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,132.9,26.580%,環保限制
協和#4,500.0,128.9,25.780%,環保限制
小計,2000.0(4.361%),261.8(0.902%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,61.3,47.227%, 
金門塔山(註4),91.0,44.5,48.901%, 
馬祖珠山(註4),28.6,8.2,28.631%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.248%),114.0(0.393%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,29.9,38.333%, 
青山#1,92.0,11.4,12.391%, 
青山#2,92.0,0.0,0.000%, 
青山#3,92.0,4.7,5.109%, 
青山#4,92.0,6.2,6.739%, 
谷關#1,54.4,0.0,0.000%, 
谷關#2,54.4,30.4,55.831%, 
谷關#3,54.4,30.3,55.647%, 
谷關#4,54.4,30.1,55.280%, 
天輪#1,22.5,10.9,48.444%, 
天輪#2,22.5,0.0,0.000%, 
天輪#3,22.5,10.4,46.222%, 
天輪#4,22.5,10.7,47.556%, 
天輪#5,105.0,64.4,61.333%, 
馬鞍#1,66.7,23.1,34.612%, 
馬鞍#2,66.7,54.2,81.211%, 
卓蘭#1,40.0,36.5,91.250%, 
卓蘭#2,40.0,36.1,90.250%, 
萬大#1,10.4,9.0,86.957%, 
萬大#2,10.4,9.1,87.923%, 
萬大#3,15.3,0.0,0.000%, 
萬大#4,19.7,0.0,0.000%, 
松林#1&amp;2,20.9,6.7,32.057%, 
大觀一#1,22.0,8.8,40.000%, 
大觀一#2,22.0,7.5,34.091%, 
大觀一#3,22.0,6.7,30.455%, 
大觀一#4,22.0,6.0,27.273%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,7.7,35.402%, 
鉅工#2,21.8,8.4,38.621%, 
水里#1,12.8,2.9,22.745%, 
立霧#1&amp;#2,32.0,15.0,46.875%, 
龍澗#1,48.6,48.6,100.000%, 
龍澗#2,48.6,49.0,100.823%, 
碧海,61.2,5.1,8.333%, 
烏來&amp;桂山&amp;粗坑,40.5,22.8,56.296%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,50.0,91.575%, 
翡翠#1,70.0,71.6,102.286%, 
石門#1,45.0,23.6,52.444%, 
石門#2,45.0,30.0,66.667%, 
曾文#1,50.0,0.0,0.000%, 
義興#1,40.0,38.0,95.000%, 
名間,16.7,12.8,76.647%, 
嘉南西口、烏山頭和八田,22.5,0.2,0.890%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,1.1,55.556%, 
小計,2091.5(4.561%),860.9(2.968%),,
風力(Wind)
石門,4.0,1.6,40.404%, 
