機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,974.6,98.944%, 
核二#2,985.0,975.9,99.076%, 
核三#1,951.0,940.4,98.885%, 
核三#2,951.0,939.2,98.759%, 
小計,3872.0(8.513%),3830.1(16.284%),,
燃煤(Coal)
林口#1,800.0,752.8,94.100%, 
林口#2,800.0,758.2,94.775%, 
林口#3(註10),-,565.5,70.688%,新機組試俥
台中#1,550.0,495.4,90.073%,運轉限制
台中#2,550.0,520.0,94.545%, 
台中#3,550.0,482.7,87.764%,運轉限制
台中#4,550.0,0.0,0.000%,歲修
台中#5,550.0,503.4,91.527%, 
台中#6,550.0,502.2,91.309%,運轉限制
台中#7,550.0,476.9,86.709%,運轉限制
台中#8,550.0,528.8,96.145%, 
台中#9,550.0,487.3,88.600%,運轉限制
台中#10,550.0,498.0,90.545%, 
興達#1,500.0,479.6,95.920%, 
興達#2,500.0,483.4,96.680%, 
興達#3,550.0,512.1,93.109%, 
興達#4,550.0,528.6,96.109%, 
大林#1,800.0,757.9,94.738%, 
大林#2(註10),-,215.3,26.913%,新機組試俥
小計,10000.0(21.986%),9548.1(40.594%),,
汽電共生(Co-Gen)
汽電共生,623.2,566.3,-, 
小計,623.2(1.370%),566.3(2.407%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,579.3,89.322%, 
和平#2,648.6,563.9,86.948%, 
麥寮#1,600.0,563.3,93.883%, 
麥寮#2,600.0,567.4,94.567%, 
麥寮#3,600.0,570.7,95.117%, 
小計,3097.1(6.809%),2844.6(12.094%),,
燃氣(LNG)
大潭CC#1,742.7,524.6,70.634%, 
大潭CC#2,742.7,564.1,75.953%, 
大潭CC#3,724.7,322.4,44.487%, 
大潭CC#4,724.7,670.0,92.452%, 
大潭CC#5,724.7,361.7,49.910%, 
大潭CC#6,724.7,317.8,43.853%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,417.6,46.785%,部分檢修
通霄CC#3(註10),-,529.5,59.321%,新機組試俥
通霄CC#4,386.0,202.0,52.332%,電源線限制
通霄CC#5,386.0,255.7,66.244%,電源線限制
通霄CC#6,321.2,141.3,43.991%,部分檢修
興達CC#1,445.2,226.7,50.922%, 
興達CC#2,445.2,403.6,90.658%, 
興達CC#3,445.2,256.4,57.593%, 
興達CC#4,445.2,331.0,74.350%, 
興達CC#5,445.2,249.7,56.088%,部分檢修
南部CC#1,288.8,289.4,100.208%, 
南部CC#2,288.8,238.6,82.618%, 
南部CC#3,288.8,137.3,47.542%, 
南部CC#4,251.4,247.7,98.528%,歲修
大林#5,500.0,140.9,28.180%,運轉限制
大林#6,550.0,165.5,30.091%, 
小計,12256.4(26.946%),6993.5(29.733%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,0.0,0.000%,合約限制
海湖#2,450.0,0.0,0.000%,合約限制
新桃#1,600.0,0.0,0.000%, 
國光#1,480.0,0.0,0.000%,合約限制
星彰#1,490.0,0.0,0.000%,合約限制
星元#1,490.0,0.0,0.000%, 
嘉惠#1,670.0,0.0,0.000%,合約限制
豐德#1,490.0,0.0,0.000%,合約限制
豐德#2,490.0,0.0,0.000%,合約限制
小計,4610.0(10.135%),0.0(0.000%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,133.5,26.700%,環保限制
協和#4,500.0,0.0,0.000%,環保限制
小計,2000.0(4.397%),133.5(0.568%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,50.3,38.752%, 
金門塔山(註4),91.0,29.7,32.637%, 
馬祖珠山(註4),28.6,7.2,25.140%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.258%),87.2(0.371%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,42.0,53.846%, 
青山#1,92.0,23.1,25.109%, 
青山#2,92.0,22.6,24.565%, 
青山#3,92.0,23.0,25.000%, 
青山#4,92.0,22.6,24.565%, 
谷關#1,54.4,53.0,97.337%, 
谷關#2,54.4,51.8,95.133%, 
谷關#3,54.4,51.1,93.848%, 
谷關#4,54.4,52.7,96.786%, 
天輪#1,22.5,19.8,88.199%, 
天輪#2,22.5,23.2,102.910%, 
天輪#3,22.5,22.5,100.021%, 
天輪#4,22.5,23.5,104.376%, 
天輪#5,105.0,105.4,100.403%, 
馬鞍#1,66.7,65.4,97.992%, 
馬鞍#2,66.7,65.8,98.592%, 
卓蘭#1,40.0,0.0,0.000%,水文限制
卓蘭#2,40.0,0.0,0.000%,水文限制
萬大#1,10.4,8.9,85.990%, 
萬大#2,10.4,9.0,86.957%, 
萬大#3,15.3,0.0,0.000%, 
萬大#4,19.7,20.2,102.538%, 
松林#1&amp;2,20.9,0.0,0.000%, 
大觀一#1,22.0,9.9,45.000%, 
大觀一#2,22.0,10.7,48.636%, 
大觀一#3,22.0,11.1,50.455%, 
大觀一#4,22.0,9.0,40.909%, 
大觀一#5,22.0,9.5,43.182%, 
鉅工#1,21.8,10.4,47.816%, 
鉅工#2,21.8,10.9,50.115%, 
水里#1,12.8,3.2,25.098%, 
立霧#1&amp;#2,32.0,15.8,49.375%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,11.2,23.045%, 
碧海,61.2,50.5,82.516%, 
烏來&amp;桂山&amp;粗坑,40.5,38.0,93.827%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,44.0,80.586%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,26.1,58.000%, 
石門#2,45.0,30.3,67.333%, 
曾文#1,50.0,49.7,99.400%, 
義興#1,40.0,38.2,95.500%, 
名間,16.7,14.5,86.826%, 
嘉南西口、烏山頭和八田,22.5,4.0,17.805%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.598%),1134.6(4.824%),,
風力(Wind)
石門,4.0,0.0,0.000%, 
