機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核一#2,636.0,0.0,0.000%,歲修逾排程
核二#1,985.0,970.6,98.538%, 
核二#2,985.0,974.6,98.944%, 
核三#1,951.0,935.8,98.402%, 
核三#2,951.0,940.4,98.885%, 
小計,4508.0(9.805%),3821.4(11.323%),,
燃煤(Coal)
林口#1,800.0,750.5,93.812%, 
林口#2,800.0,757.2,94.650%, 
林口#3(註10),-,0.0,0.000%, 
台中#1,550.0,0.0,0.000%,檢修
台中#2,550.0,519.7,94.491%, 
台中#3,550.0,492.3,89.509%,運轉限制
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,516.4,93.891%, 
台中#6,550.0,509.7,92.673%,運轉限制
台中#7,550.0,512.5,93.182%, 
台中#8,550.0,483.3,87.873%,運轉限制
台中#9,550.0,494.9,89.982%,運轉限制
台中#10,550.0,502.6,91.382%,運轉限制
興達#1,500.0,475.9,95.180%, 
興達#2,500.0,477.1,95.420%, 
興達#3,550.0,521.4,94.800%, 
興達#4,550.0,516.3,93.873%, 
大林#1,800.0,757.0,94.625%, 
大林#2(註10),-,761.8,95.225%,新機組試俥
小計,10000.0(21.751%),9048.6(26.812%),,
汽電共生(Co-Gen)
汽電共生,623.2,1150.4,-, 
小計,623.2(1.355%),1150.4(3.409%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,0.0,0.000%,故障
和平#2,648.6,598.6,92.298%, 
麥寮#1,600.0,567.3,94.550%, 
麥寮#2,600.0,568.4,94.733%, 
麥寮#3,600.0,570.9,95.150%, 
小計,3097.1(6.736%),2305.2(6.831%),,
燃氣(LNG)
大潭CC#1,742.7,477.3,64.266%,部分檢修
大潭CC#2,742.7,707.6,95.274%, 
大潭CC#3,724.7,658.6,90.879%, 
大潭CC#4,724.7,661.0,91.210%, 
大潭CC#5,724.7,617.7,85.235%, 
大潭CC#6,724.7,637.7,87.995%, 
大潭CC#7,600.0,437.7,72.950%, 
通霄CC#1,892.6,772.2,86.511%, 
通霄CC#2,892.6,407.1,45.608%,電源線限制
通霄CC#3(註10),-,692.3,77.560%,新機組試俥
通霄CC#4,386.0,0.0,0.000%,歲修
通霄CC#5,386.0,126.7,32.824%,電源線限制
通霄CC#6,321.2,127.8,39.788%,部分檢修
興達CC#1,445.2,407.6,91.556%, 
興達CC#2,445.2,403.2,90.568%, 
興達CC#3,445.2,270.6,60.783%,部分檢修
興達CC#4,445.2,390.7,87.760%, 
興達CC#5,445.2,400.5,89.962%, 
南部CC#1,288.8,299.9,103.843%, 
南部CC#2,288.8,301.4,104.363%, 
南部CC#3,288.8,291.9,101.073%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,396.9,79.380%,運轉限制
大林#6,550.0,512.2,93.127%,運轉限制
小計,12256.4(26.658%),9998.6(29.627%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,447.6,99.467%, 
海湖#2,450.0,451.0,100.222%, 
新桃#1,600.0,648.2,108.033%, 
國光#1,480.0,457.0,95.208%, 
星彰#1,490.0,495.8,101.184%, 
星元#1,490.0,518.9,105.898%, 
嘉惠#1,670.0,687.6,102.627%, 
豐德#1,490.0,482.4,98.449%, 
豐德#2,490.0,469.7,95.857%, 
小計,4610.0(10.027%),4658.2(13.803%),,
燃油(Oil)
協和#1,500.0,245.0,49.000%,環保限制
協和#2,500.0,406.4,81.280%,環保限制
協和#3,500.0,224.2,44.840%,環保限制
協和#4,500.0,220.2,44.040%,環保限制
小計,2000.0(4.350%),1095.8(3.247%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,74.1,57.088%, 
金門塔山(註4),91.0,48.9,53.736%, 
馬祖珠山(註4),28.6,0.0,0.000%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.244%),123.0(0.364%),,
水力(Hydro)
德基#1,78.0,31.5,40.385%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,0.0,0.000%, 
青山#1,92.0,14.8,16.087%, 
青山#2,92.0,10.9,11.848%, 
青山#3,92.0,17.1,18.587%, 
青山#4,92.0,10.1,10.978%, 
谷關#1,54.4,0.0,0.000%, 
谷關#2,54.4,45.1,82.828%, 
谷關#3,54.4,0.0,0.000%, 
谷關#4,54.4,44.5,81.726%, 
天輪#1,22.5,22.1,98.222%, 
天輪#2,22.5,22.1,98.222%, 
天輪#3,22.5,22.4,99.556%, 
天輪#4,22.5,22.5,100.000%, 
天輪#5,105.0,0.0,0.000%,檢修
馬鞍#1,66.7,59.5,89.152%, 
馬鞍#2,66.7,9.8,14.684%, 
卓蘭#1,40.0,27.6,69.000%, 
卓蘭#2,40.0,25.2,63.000%, 
萬大#1,10.4,8.9,85.990%, 
萬大#2,10.4,9.0,86.957%, 
萬大#3,15.3,13.4,87.582%, 
萬大#4,19.7,0.0,0.000%, 
松林#1&amp;2,20.9,9.3,44.498%, 
大觀一#1,22.0,14.4,65.455%, 
大觀一#2,22.0,13.2,60.000%, 
大觀一#3,22.0,12.8,58.182%, 
大觀一#4,22.0,10.8,49.091%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,12.7,58.391%, 
鉅工#2,21.8,13.0,59.770%, 
水里#1,12.8,7.7,60.392%, 
立霧#1&amp;#2,32.0,15.2,47.500%, 
龍澗#1,48.6,29.3,60.288%, 
龍澗#2,48.6,0.0,0.000%, 
碧海,61.2,28.6,46.732%, 
烏來&amp;桂山&amp;粗坑,40.5,16.7,41.235%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,37.0,67.766%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,0.0,0.000%, 
石門#2,45.0,0.0,0.000%, 
曾文#1,50.0,49.8,99.600%, 
義興#1,40.0,19.7,49.250%, 
名間,16.7,9.3,55.689%, 
嘉南西口、烏山頭和八田,22.5,0.0,0.000%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,1.3,65.657%, 
小計,2091.5(4.549%),743.3(2.202%),,
風力(Wind)
石門,4.0,0.0,0.000%,通訊中斷
