機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,967.9,98.264%, 
核二#2,985.0,971.9,98.670%, 
核三#1,951.0,932.4,98.044%, 
核三#2,951.0,937.0,98.528%, 
小計,3872.0(8.540%),3809.2(11.442%),,
燃煤(Coal)
林口#1,800.0,749.7,93.713%, 
林口#2,800.0,760.4,95.050%, 
林口#3(註10),-,757.4,94.675%,新機組試俥
台中#1,550.0,522.0,94.909%, 
台中#2,550.0,519.6,94.473%, 
台中#3,550.0,492.1,89.473%,運轉限制
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,516.7,93.945%, 
台中#6,550.0,519.7,94.491%,運轉限制
台中#7,550.0,498.1,90.564%,運轉限制
台中#8,550.0,531.8,96.691%, 
台中#9,550.0,490.2,89.127%,運轉限制
台中#10,550.0,518.5,94.273%, 
興達#1,500.0,477.1,95.420%, 
興達#2,500.0,479.6,95.920%, 
興達#3,550.0,513.7,93.400%, 
興達#4,550.0,520.2,94.582%, 
大林#1,800.0,757.9,94.738%, 
大林#2(註10),-,761.8,95.225%,新機組試俥
小計,10000.0(22.056%),10386.5(31.198%),,
汽電共生(Co-Gen)
汽電共生,623.2,1349.3,-, 
小計,623.2(1.374%),1349.3(4.053%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,0.0,0.000%,檢修
和平#2,648.6,607.9,93.732%, 
麥寮#1,600.0,567.4,94.567%, 
麥寮#2,600.0,568.1,94.683%, 
麥寮#3,600.0,572.8,95.467%, 
小計,3097.1(6.831%),2316.2(6.957%),,
燃氣(LNG)
大潭CC#1,742.7,726.8,97.859%, 
大潭CC#2,742.7,688.4,92.689%, 
大潭CC#3,724.7,661.6,91.293%, 
大潭CC#4,724.7,660.5,91.141%, 
大潭CC#5,724.7,635.5,87.691%, 
大潭CC#6,724.7,659.4,90.989%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,751.6,84.203%,電源線限制
通霄CC#3(註10),-,754.0,84.472%,新機組試俥
通霄CC#4,386.0,241.3,62.513%,部分歲修
通霄CC#5,386.0,398.0,103.109%,電源線限制
通霄CC#6,321.2,148.4,46.202%,部分檢修
興達CC#1,445.2,325.8,73.182%, 
興達CC#2,445.2,401.1,90.096%, 
興達CC#3,445.2,325.8,73.182%, 
興達CC#4,445.2,333.9,75.002%, 
興達CC#5,445.2,323.8,72.733%, 
南部CC#1,288.8,275.3,95.325%, 
南部CC#2,288.8,231.5,80.159%, 
南部CC#3,288.8,232.6,80.540%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,262.4,52.480%,運轉限制
大林#6,550.0,472.1,85.836%, 
小計,12256.4(27.032%),9509.8(28.564%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,415.3,92.289%, 
海湖#2,450.0,439.1,97.578%, 
新桃#1,600.0,599.6,99.933%, 
國光#1,480.0,448.6,93.458%, 
星彰#1,490.0,451.2,92.082%, 
星元#1,490.0,457.7,93.408%, 
嘉惠#1,670.0,663.7,99.060%, 
豐德#1,490.0,445.8,90.980%, 
豐德#2,490.0,445.2,90.857%, 
小計,4610.0(10.168%),4366.2(13.115%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,133.5,26.700%,環保限制
協和#4,500.0,128.9,25.780%,環保限制
小計,2000.0(4.411%),262.4(0.788%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,68.9,53.082%, 
金門塔山(註4),91.0,49.0,53.846%, 
馬祖珠山(註4),28.6,9.8,34.218%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),127.7(0.384%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,0.0,0.000%, 
青山#1,92.0,0.0,0.000%, 
青山#2,92.0,0.0,0.000%, 
青山#3,92.0,8.7,9.457%, 
青山#4,92.0,7.9,8.587%, 
谷關#1,54.4,42.8,78.604%, 
谷關#2,54.4,0.0,0.000%, 
谷關#3,54.4,0.0,0.000%, 
谷關#4,54.4,0.0,0.000%, 
天輪#1,22.5,0.0,0.000%, 
天輪#2,22.5,0.0,0.000%, 
天輪#3,22.5,5.8,25.778%, 
天輪#4,22.5,0.0,0.000%, 
天輪#5,105.0,30.8,29.333%, 
馬鞍#1,66.7,38.2,57.237%, 
馬鞍#2,66.7,0.0,0.000%, 
卓蘭#1,40.0,17.9,44.750%, 
卓蘭#2,40.0,20.5,51.250%, 
萬大#1,10.4,0.0,0.000%, 
萬大#2,10.4,0.0,0.000%, 
萬大#3,15.3,8.8,57.516%, 
萬大#4,19.7,20.1,102.030%, 
松林#1&amp;2,20.9,8.3,39.713%, 
大觀一#1,22.0,4.7,21.364%, 
大觀一#2,22.0,4.9,22.273%, 
大觀一#3,22.0,4.4,20.000%, 
大觀一#4,22.0,4.6,20.909%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,2.5,11.494%, 
鉅工#2,21.8,3.0,13.793%, 
水里#1,12.8,4.2,32.941%, 
立霧#1&amp;#2,32.0,12.0,37.500%, 
龍澗#1,48.6,11.4,23.457%, 
龍澗#2,48.6,0.0,0.000%, 
碧海,61.2,18.8,30.719%, 
烏來&amp;桂山&amp;粗坑,40.5,14.6,36.049%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,28.0,51.282%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,31.4,69.778%, 
石門#2,45.0,0.0,0.000%, 
曾文#1,50.0,49.8,99.600%, 
義興#1,40.0,18.2,45.500%, 
名間,16.7,8.0,47.904%, 
嘉南西口、烏山頭和八田,22.5,6.7,29.823%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.613%),463.0(1.391%),,
風力(Wind)
石門,4.0,0.7,17.677%, 
林口,6.0,0.0,0.433%, 
蘆竹,7.2,2.6,36.111%, 
