機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核一#2,636.0,0.0,0.000%,歲修逾排程
核二#1,985.0,966.5,98.122%, 
核二#2,985.0,971.9,98.670%, 
核三#1,951.0,935.8,98.402%, 
核三#2,951.0,940.4,98.885%, 
小計,4508.0(9.805%),3814.6(12.253%),,
燃煤(Coal)
林口#1,800.0,752.7,94.088%, 
林口#2,800.0,759.2,94.900%, 
林口#3(註10),-,0.0,0.000%, 
台中#1,550.0,261.4,47.527%,環保限制
台中#2,550.0,524.7,95.400%, 
台中#3,550.0,257.0,46.727%,測試運轉 
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,525.2,95.491%, 
台中#6,550.0,510.9,92.891%, 
台中#7,550.0,518.3,94.236%, 
台中#8,550.0,513.2,93.309%, 
台中#9,550.0,508.3,92.418%, 
台中#10,550.0,506.4,92.073%, 
興達#1,500.0,477.8,95.560%, 
興達#2,500.0,475.2,95.040%, 
興達#3,550.0,516.0,93.818%, 
興達#4,550.0,517.8,94.145%, 
大林#1,800.0,369.2,46.150%, 
大林#2(註10),-,764.0,95.500%,新機組試俥
小計,10000.0(21.751%),8757.3(28.129%),,
汽電共生(Co-Gen)
汽電共生,623.2,874.8,-, 
小計,623.2(1.355%),874.8(2.810%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,595.9,91.882%, 
和平#2,648.6,602.9,92.961%, 
麥寮#1,600.0,566.1,94.350%, 
麥寮#2,600.0,564.0,94.000%, 
麥寮#3,600.0,571.6,95.267%, 
小計,3097.1(6.736%),2900.5(9.317%),,
燃氣(LNG)
大潭CC#1,742.7,615.8,82.914%, 
大潭CC#2,742.7,718.5,96.742%, 
大潭CC#3,724.7,315.5,43.535%, 
大潭CC#4,724.7,670.3,92.493%, 
大潭CC#5,724.7,625.4,86.298%, 
大潭CC#6,724.7,680.6,93.915%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,817.4,91.575%, 
通霄CC#2,892.6,354.3,39.693%,電源線限制
通霄CC#3(註10),-,688.9,77.179%,新機組試俥
通霄CC#4,386.0,0.0,0.000%,歲修
通霄CC#5,386.0,101.4,26.269%,電源線限制
通霄CC#6,321.2,133.0,41.407%,部分檢修
興達CC#1,445.2,324.9,72.980%, 
興達CC#2,445.2,420.2,94.387%, 
興達CC#3,445.2,375.5,84.346%,部分檢修
興達CC#4,445.2,365.4,82.077%, 
興達CC#5,445.2,324.5,72.890%, 
南部CC#1,288.8,276.8,95.845%, 
南部CC#2,288.8,233.3,80.783%, 
南部CC#3,288.8,234.3,81.129%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,396.3,79.260%,運轉限制
大林#6,550.0,440.5,80.091%,運轉限制
小計,12256.4(26.658%),9112.8(29.271%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,0.0,0.000%,合約限制
海湖#2,450.0,452.0,100.444%, 
新桃#1,600.0,598.0,99.667%, 
國光#1,480.0,395.0,82.292%, 
星彰#1,490.0,450.1,91.857%, 
星元#1,490.0,456.4,93.143%, 
嘉惠#1,670.0,662.2,98.836%, 
豐德#1,490.0,451.6,92.163%, 
豐德#2,490.0,445.9,91.000%, 
小計,4610.0(10.027%),3911.2(12.563%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,133.5,26.700%,環保限制
協和#4,500.0,134.0,26.800%,環保限制
小計,2000.0(4.350%),267.5(0.859%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,80.3,61.864%, 
金門塔山(註4),91.0,49.3,54.176%, 
馬祖珠山(註4),28.6,9.3,32.472%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.244%),138.9(0.446%),,
水力(Hydro)
德基#1,78.0,30.2,38.718%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,0.0,0.000%, 
青山#1,92.0,7.4,8.043%, 
青山#2,92.0,0.0,0.000%, 
青山#3,92.0,8.6,9.348%, 
青山#4,92.0,8.1,8.804%, 
谷關#1,54.4,37.1,68.136%, 
谷關#2,54.4,37.3,68.503%, 
谷關#3,54.4,0.0,0.000%, 
谷關#4,54.4,0.0,0.000%, 
天輪#1,22.5,16.9,75.111%, 
天輪#2,22.5,16.8,74.667%, 
天輪#3,22.5,16.5,73.333%, 
天輪#4,22.5,16.5,73.333%, 
天輪#5,105.0,0.0,0.000%, 
馬鞍#1,66.7,61.6,92.298%, 
馬鞍#2,66.7,0.0,0.000%, 
卓蘭#1,40.0,40.2,100.500%, 
卓蘭#2,40.0,39.9,99.750%, 
萬大#1,10.4,5.3,51.208%, 
萬大#2,10.4,0.0,0.000%, 
萬大#3,15.3,1.6,10.458%, 
萬大#4,19.7,0.0,0.000%, 
松林#1&amp;2,20.9,7.9,37.799%, 
大觀一#1,22.0,4.4,20.000%, 
大觀一#2,22.0,5.7,25.909%, 
大觀一#3,22.0,4.7,21.364%, 
大觀一#4,22.0,5.8,26.364%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,8.0,36.782%, 
鉅工#2,21.8,8.8,40.460%, 
水里#1,12.8,12.0,94.118%, 
立霧#1&amp;#2,32.0,16.0,50.000%, 
龍澗#1,48.6,20.2,41.564%, 
龍澗#2,48.6,0.0,0.000%, 
碧海,61.2,9.4,15.359%, 
烏來&amp;桂山&amp;粗坑,40.5,30.0,74.074%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,41.0,75.092%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,22.9,50.889%, 
石門#2,45.0,0.0,0.000%, 
曾文#1,50.0,50.3,100.600%, 
義興#1,40.0,34.3,85.750%, 
名間,16.7,14.4,86.228%, 
嘉南西口、烏山頭和八田,22.5,0.0,0.000%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,1.1,55.556%, 
小計,2091.5(4.549%),668.9(2.149%),,
風力(Wind)
石門,4.0,0.0,0.000%,通訊中斷
林口,6.0,0.0,0.000%, 
