機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,970.6,98.538%, 
核二#2,985.0,971.9,98.670%, 
核三#1,951.0,941.5,99.001%, 
核三#2,951.0,940.4,98.885%, 
小計,3872.0(8.513%),3824.4(15.516%),,
燃煤(Coal)
林口#1,800.0,753.8,94.225%, 
林口#2,800.0,759.5,94.938%, 
林口#3(註10),-,755.4,94.425%,新機組試俥
台中#1,550.0,520.0,94.545%, 
台中#2,550.0,523.6,95.200%, 
台中#3,550.0,521.1,94.745%, 
台中#4,550.0,0.0,0.000%,歲修
台中#5,550.0,519.8,94.509%, 
台中#6,550.0,497.1,90.382%, 
台中#7,550.0,465.7,84.673%,運轉限制
台中#8,550.0,526.4,95.709%, 
台中#9,550.0,495.9,90.164%,運轉限制
台中#10,550.0,505.8,91.964%,運轉限制
興達#1,500.0,468.9,93.780%, 
興達#2,500.0,472.7,94.540%, 
興達#3,550.0,520.6,94.655%, 
興達#4,550.0,509.4,92.618%, 
大林#1,800.0,756.4,94.550%, 
大林#2(註10),-,763.4,95.425%,新機組試俥
小計,10000.0(21.986%),10335.5(41.933%),,
汽電共生(Co-Gen)
汽電共生,623.2,570.1,-, 
小計,623.2(1.370%),570.1(2.313%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,562.4,86.717%, 
和平#2,648.6,564.0,86.963%, 
麥寮#1,600.0,566.8,94.467%,運轉限制
麥寮#2,600.0,565.4,94.233%, 
麥寮#3,600.0,573.4,95.567%, 
小計,3097.1(6.809%),2832.0(11.490%),,
燃氣(LNG)
大潭CC#1,742.7,522.1,70.298%, 
大潭CC#2,742.7,561.8,75.643%, 
大潭CC#3,724.7,363.6,50.172%, 
大潭CC#4,724.7,603.2,83.234%, 
大潭CC#5,724.7,375.5,51.815%, 
大潭CC#6,724.7,357.0,49.262%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,582.7,65.281%, 
通霄CC#3(註10),-,521.7,58.447%,新機組試俥
通霄CC#4,386.0,317.9,82.358%,電源線限制
通霄CC#5,386.0,214.7,55.622%,電源線限制
通霄CC#6,321.2,95.7,29.795%,部分檢修
興達CC#1,445.2,358.1,80.438%, 
興達CC#2,445.2,402.3,90.366%, 
興達CC#3,445.2,326.6,73.362%, 
興達CC#4,445.2,254.3,57.122%,部分檢修
興達CC#5,445.2,390.9,87.805%, 
南部CC#1,288.8,285.0,98.684%, 
南部CC#2,288.8,255.8,88.573%, 
南部CC#3,288.8,262.2,90.789%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,142.2,28.440%,運轉限制
大林#6,550.0,166.3,30.236%, 
小計,12256.4(26.946%),7359.6(29.859%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,0.0,0.000%,合約限制
海湖#2,450.0,0.0,0.000%, 
新桃#1,600.0,0.0,0.000%, 
國光#1,480.0,0.0,0.000%,合約限制
星彰#1,490.0,0.0,0.000%,合約限制
星元#1,490.0,0.0,0.000%, 
嘉惠#1,670.0,0.0,0.000%, 
豐德#1,490.0,0.0,0.000%, 
豐德#2,490.0,0.0,0.000%,合約限制
小計,4610.0(10.135%),0.0(0.000%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,130.9,26.180%,環保限制
協和#4,500.0,127.0,25.400%,環保限制
小計,2000.0(4.397%),257.9(1.046%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,51.9,39.985%, 
金門塔山(註4),91.0,37.3,40.989%, 
馬祖珠山(註4),28.6,7.4,25.838%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.258%),96.6(0.392%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,0.0,0.000%, 
青山#1,92.0,0.0,0.000%, 
青山#2,92.0,0.0,0.000%, 
青山#3,92.0,7.9,8.587%, 
青山#4,92.0,14.4,15.652%, 
谷關#1,54.4,33.4,61.341%, 
谷關#2,54.4,32.8,60.239%, 
谷關#3,54.4,32.7,60.055%, 
谷關#4,54.4,33.0,60.606%, 
天輪#1,22.5,23.7,105.333%, 
天輪#2,22.5,23.5,104.444%, 
天輪#3,22.5,22.5,100.000%, 
天輪#4,22.5,22.8,101.333%, 
天輪#5,105.0,105.9,100.857%, 
馬鞍#1,66.7,65.7,98.442%, 
馬鞍#2,66.7,65.5,98.142%, 
卓蘭#1,40.0,40.1,100.250%, 
卓蘭#2,40.0,39.7,99.250%, 
萬大#1,10.4,9.0,86.957%, 
萬大#2,10.4,8.9,85.990%, 
萬大#3,15.3,6.6,43.137%, 
萬大#4,19.7,20.3,103.046%, 
松林#1&amp;2,20.9,19.9,95.215%, 
大觀一#1,22.0,6.9,31.364%, 
大觀一#2,22.0,5.7,25.909%, 
大觀一#3,22.0,6.0,27.273%, 
大觀一#4,22.0,6.1,27.727%, 
大觀一#5,22.0,7.1,32.273%, 
鉅工#1,21.8,5.4,24.828%, 
鉅工#2,21.8,6.1,28.046%, 
水里#1,12.8,0.0,0.002%, 
立霧#1&amp;#2,32.0,15.8,49.375%, 
龍澗#1,48.6,10.2,20.988%, 
龍澗#2,48.6,0.0,0.000%,檢修
碧海,61.2,4.8,7.843%, 
烏來&amp;桂山&amp;粗坑,40.5,32.2,79.506%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,40.0,73.260%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,0.0,0.000%, 
石門#2,45.0,45.4,100.889%, 
曾文#1,50.0,48.9,97.800%, 
義興#1,40.0,38.0,95.000%, 
名間,16.7,14.7,88.024%, 
嘉南西口、烏山頭和八田,22.5,4.0,17.805%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.598%),936.6(3.800%),,
風力(Wind)
石門,4.0,0.9,22.727%, 
林口,6.0,2.1,35.000%, 
