機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,812.4,82.477%, 
核二#2,985.0,919.6,93.360%, 
核三#1,951.0,938.1,98.644%, 
核三#2,951.0,940.4,98.885%, 
小計,3872.0(8.540%),3610.5(11.769%),,
燃煤(Coal)
林口#1,800.0,756.3,94.537%, 
林口#2,800.0,763.3,95.412%, 
林口#3(註10),-,756.7,94.588%,新機組試俥
台中#1,550.0,515.4,93.709%, 
台中#2,550.0,519.0,94.364%, 
台中#3,550.0,0.0,0.000%,檢修
台中#4,550.0,0.0,0.000%,歲修
台中#5,550.0,521.6,94.836%, 
台中#6,550.0,512.8,93.236%, 
台中#7,550.0,497.1,90.382%,運轉限制
台中#8,550.0,533.6,97.018%, 
台中#9,550.0,499.3,90.782%,運轉限制
台中#10,550.0,523.9,95.255%, 
興達#1,500.0,474.6,94.920%, 
興達#2,500.0,461.3,92.260%, 
興達#3,550.0,522.9,95.073%, 
興達#4,550.0,524.0,95.273%, 
大林#1,800.0,755.5,94.438%, 
大林#2(註10),-,766.4,95.800%,新機組試俥
小計,10000.0(22.056%),9903.7(32.283%),,
汽電共生(Co-Gen)
汽電共生,623.2,851.9,-, 
小計,623.2(1.374%),851.9(2.777%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,596.8,92.021%, 
和平#2,648.6,577.7,89.076%, 
麥寮#1,600.0,566.0,94.333%, 
麥寮#2,600.0,567.2,94.533%, 
麥寮#3,600.0,570.1,95.017%, 
小計,3097.1(6.831%),2877.8(9.381%),,
燃氣(LNG)
大潭CC#1,742.7,723.7,97.442%, 
大潭CC#2,742.7,726.2,97.778%, 
大潭CC#3,724.7,672.5,92.797%, 
大潭CC#4,724.7,659.7,91.031%, 
大潭CC#5,724.7,664.0,91.624%, 
大潭CC#6,724.7,678.2,93.584%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,635.9,71.241%, 
通霄CC#3(註10),-,863.6,96.751%,新機組試俥
通霄CC#4,386.0,240.5,62.306%,部分檢修
通霄CC#5,386.0,349.7,90.596%, 
通霄CC#6,321.2,151.0,47.011%,部分檢修
興達CC#1,445.2,392.0,88.052%, 
興達CC#2,445.2,402.8,90.478%, 
興達CC#3,445.2,393.6,88.412%, 
興達CC#4,445.2,253.9,57.032%,部分檢修
興達CC#5,445.2,390.7,87.760%, 
南部CC#1,288.8,286.9,99.342%, 
南部CC#2,288.8,280.5,97.126%, 
南部CC#3,288.8,271.4,93.975%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,140.9,28.180%,運轉限制
大林#6,550.0,163.2,29.673%, 
小計,12256.4(27.032%),9340.9(30.449%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,0.0,0.000%, 
海湖#2,450.0,447.8,99.511%, 
新桃#1,600.0,644.5,107.417%, 
國光#1,480.0,0.0,0.000%, 
星彰#1,490.0,0.0,0.000%, 
星元#1,490.0,0.0,0.000%, 
嘉惠#1,670.0,0.0,0.000%, 
豐德#1,490.0,0.0,0.000%, 
豐德#2,490.0,0.0,0.000%, 
小計,4610.0(10.168%),1092.3(3.561%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,135.4,27.080%,環保限制
協和#4,500.0,127.6,25.520%,環保限制
小計,2000.0(4.411%),263.0(0.857%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,66.9,51.541%, 
金門塔山(註4),91.0,50.0,54.945%, 
馬祖珠山(註4),28.6,9.3,32.472%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),126.2(0.411%),,
水力(Hydro)
德基#1,78.0,57.4,73.590%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,59.2,75.897%, 
青山#1,92.0,60.2,65.435%, 
青山#2,92.0,60.7,65.978%, 
青山#3,92.0,62.8,68.261%, 
青山#4,92.0,62.9,68.370%, 
谷關#1,54.4,44.0,80.808%, 
谷關#2,54.4,43.9,80.624%, 
谷關#3,54.4,43.9,80.624%, 
谷關#4,54.4,43.7,80.257%, 
天輪#1,22.5,20.1,89.333%, 
天輪#2,22.5,20.1,89.333%, 
天輪#3,22.5,20.2,89.778%, 
天輪#4,22.5,20.2,89.778%, 
天輪#5,105.0,99.8,95.048%, 
馬鞍#1,66.7,64.1,96.044%, 
馬鞍#2,66.7,63.8,95.595%, 
卓蘭#1,40.0,0.0,0.000%, 
卓蘭#2,40.0,0.0,0.000%, 
萬大#1,10.4,9.0,86.957%, 
萬大#2,10.4,9.0,86.957%, 
萬大#3,15.3,8.3,54.248%, 
萬大#4,19.7,20.1,102.030%, 
松林#1&amp;2,20.9,8.6,41.148%, 
大觀一#1,22.0,10.5,47.727%, 
大觀一#2,22.0,10.5,47.727%, 
大觀一#3,22.0,9.4,42.727%, 
大觀一#4,22.0,9.7,44.091%, 
大觀一#5,22.0,10.1,45.909%, 
鉅工#1,21.8,13.9,63.908%, 
鉅工#2,21.8,13.5,62.069%, 
水里#1,12.8,10.4,81.569%, 
立霧#1&amp;#2,32.0,10.6,33.125%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,11.6,23.868%, 
碧海,61.2,38.1,62.255%,檢修
烏來&amp;桂山&amp;粗坑,40.5,39.5,97.531%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,28.0,51.282%, 
翡翠#1,70.0,70.3,100.429%, 
石門#1,45.0,24.1,53.556%, 
石門#2,45.0,31.6,70.222%, 
曾文#1,50.0,49.9,99.800%, 
義興#1,40.0,0.0,0.000%, 
名間,16.7,14.1,84.431%, 
嘉南西口、烏山頭和八田,22.5,6.8,30.268%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,1.4,70.707%, 
小計,2091.5(4.613%),1354.0(4.414%),,
風力(Wind)
石門,4.0,1.4,35.354%, 
林口,6.0,1.9,31.667%, 
蘆竹,7.2,2.8,38.889%, 
