機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,966.5,98.122%, 
核二#2,985.0,970.6,98.538%, 
核三#1,951.0,934.7,98.286%, 
核三#2,951.0,939.2,98.759%, 
小計,3872.0(8.540%),3811.0(10.374%),,
燃煤(Coal)
林口#1,800.0,790.6,98.825%, 
林口#2,800.0,798.1,99.762%, 
林口#3(註10),-,0.0,0.000%, 
台中#1,550.0,0.0,0.000%,檢修
台中#2,550.0,517.8,94.145%, 
台中#3,550.0,503.4,91.527%,運轉限制
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,521.2,94.764%, 
台中#6,550.0,507.9,92.345%,運轉限制
台中#7,550.0,512.1,93.109%, 
台中#8,550.0,483.2,87.855%,運轉限制
台中#9,550.0,495.3,90.055%,運轉限制
台中#10,550.0,490.9,89.255%,運轉限制
興達#1,500.0,472.7,94.540%, 
興達#2,500.0,459.4,91.880%, 
興達#3,550.0,520.6,94.655%, 
興達#4,550.0,523.2,95.127%, 
大林#1,800.0,788.2,98.525%, 
大林#2(註10),-,764.9,95.613%,新機組試俥
小計,10000.0(22.056%),9149.5(24.907%),,
汽電共生(Co-Gen)
汽電共生,623.2,1380.8,-, 
小計,623.2(1.374%),1380.8(3.759%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,0.0,0.000%,故障
和平#2,648.6,605.3,93.331%, 
麥寮#1,600.0,569.6,94.933%, 
麥寮#2,600.0,567.0,94.500%, 
麥寮#3,600.0,573.8,95.633%, 
小計,3097.1(6.831%),2315.7(6.304%),,
燃氣(LNG)
大潭CC#1,742.7,484.0,65.168%,部分檢修
大潭CC#2,742.7,744.2,100.202%, 
大潭CC#3,724.7,674.0,93.004%, 
大潭CC#4,724.7,676.0,93.280%, 
大潭CC#5,724.7,674.2,93.032%, 
大潭CC#6,724.7,679.5,93.763%, 
大潭CC#7,600.0,580.8,96.800%, 
通霄CC#1,892.6,851.5,95.395%, 
通霄CC#2,892.6,351.3,39.357%,電源線限制
通霄CC#3(註10),-,762.5,85.425%,新機組試俥
通霄CC#4,386.0,0.0,0.000%,歲修
通霄CC#5,386.0,246.8,63.938%,電源線限制
通霄CC#6,321.2,151.8,47.260%,部分檢修
興達CC#1,445.2,402.1,90.321%, 
興達CC#2,445.2,403.7,90.680%, 
興達CC#3,445.2,267.9,60.177%,部分檢修
興達CC#4,445.2,378.2,84.952%, 
興達CC#5,445.2,397.6,89.310%, 
南部CC#1,288.8,299.0,103.532%, 
南部CC#2,288.8,299.4,103.670%, 
南部CC#3,288.8,292.4,101.247%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,414.6,82.920%,運轉限制
大林#6,550.0,529.9,96.345%, 
小計,12256.4(27.032%),10561.4(28.751%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,448.2,99.600%, 
海湖#2,450.0,449.5,99.889%, 
新桃#1,600.0,636.0,106.000%, 
國光#1,480.0,438.0,91.250%, 
星彰#1,490.0,494.8,100.980%, 
星元#1,490.0,510.1,104.102%, 
嘉惠#1,670.0,685.8,102.358%, 
豐德#1,490.0,477.2,97.388%, 
豐德#2,490.0,462.2,94.327%, 
小計,4610.0(10.168%),4601.8(12.527%),,
燃油(Oil)
協和#1,500.0,236.7,47.340%,環保限制
協和#2,500.0,415.3,83.060%,環保限制
協和#3,500.0,383.3,76.660%,環保限制
協和#4,500.0,372.0,74.400%,環保限制
小計,2000.0(4.411%),1407.3(3.831%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,7.7,19.250%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,69.4,53.467%, 
金門塔山(註4),91.0,41.9,46.044%, 
馬祖珠山(註4),28.6,9.3,32.472%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),128.3(0.349%),,
水力(Hydro)
德基#1,78.0,31.6,40.513%, 
德基#2,78.0,29.0,37.179%, 
德基#3,78.0,32.9,42.179%, 
青山#1,92.0,49.2,53.478%, 
青山#2,92.0,48.2,52.391%, 
青山#3,92.0,47.5,51.630%, 
青山#4,92.0,46.4,50.435%, 
谷關#1,54.4,0.0,0.000%, 
谷關#2,54.4,46.4,85.216%, 
谷關#3,54.4,0.0,0.000%, 
谷關#4,54.4,46.7,85.767%, 
天輪#1,22.5,22.3,99.111%, 
天輪#2,22.5,22.2,98.667%, 
天輪#3,22.5,22.2,98.667%, 
天輪#4,22.5,21.8,96.889%, 
天輪#5,105.0,0.0,0.000%,檢修
馬鞍#1,66.7,56.5,84.657%, 
馬鞍#2,66.7,9.1,13.635%, 
卓蘭#1,40.0,26.0,65.000%, 
卓蘭#2,40.0,30.4,76.000%, 
萬大#1,10.4,9.1,87.923%, 
萬大#2,10.4,9.1,87.923%, 
萬大#3,15.3,12.2,79.739%, 
萬大#4,19.7,20.2,102.538%, 
松林#1&amp;2,20.9,18.8,89.952%, 
大觀一#1,22.0,8.9,40.455%, 
大觀一#2,22.0,9.8,44.545%, 
大觀一#3,22.0,9.0,40.909%, 
大觀一#4,22.0,8.5,38.636%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,6.3,28.966%, 
鉅工#2,21.8,7.1,32.644%, 
水里#1,12.8,7.2,56.471%, 
立霧#1&amp;#2,32.0,15.0,46.875%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,10.8,22.222%, 
碧海,61.2,4.9,8.007%, 
烏來&amp;桂山&amp;粗坑,40.5,17.3,42.716%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,36.0,65.934%, 
翡翠#1,70.0,70.9,101.286%, 
石門#1,45.0,45.1,100.222%, 
石門#2,45.0,0.0,0.000%, 
曾文#1,50.0,0.0,0.000%, 
義興#1,40.0,36.6,91.500%, 
名間,16.7,8.0,47.904%, 
嘉南西口、烏山頭和八田,22.5,7.7,34.274%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,1.3,65.657%, 
小計,2091.5(4.613%),989.2(2.693%),,
風力(Wind)
石門,4.0,0.0,0.000%,通訊中斷
林口,6.0,2.4,40.000%, 
