機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,971.9,98.670%, 
核二#2,985.0,973.2,98.802%, 
核三#1,951.0,931.3,97.928%, 
核三#2,951.0,935.8,98.402%, 
小計,3872.0(8.540%),3812.2(11.409%),,
燃煤(Coal)
林口#1,800.0,755.7,94.463%, 
林口#2,800.0,759.7,94.963%, 
林口#3(註10),-,744.8,93.100%,新機組試俥
台中#1,550.0,0.0,0.000%,檢修
台中#2,550.0,520.7,94.673%, 
台中#3,550.0,501.9,91.255%,運轉限制
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,518.7,94.309%, 
台中#6,550.0,511.5,93.000%,運轉限制
台中#7,550.0,501.2,91.127%,運轉限制
台中#8,550.0,0.0,0.000%,檢修
台中#9,550.0,491.5,89.364%,運轉限制
台中#10,550.0,503.2,91.491%,運轉限制
興達#1,500.0,477.8,95.560%, 
興達#2,500.0,477.1,95.420%, 
興達#3,550.0,512.1,93.109%, 
興達#4,550.0,526.3,95.691%, 
大林#1,800.0,761.0,95.125%, 
大林#2(註10),-,761.8,95.225%,新機組試俥
小計,10000.0(22.056%),9325.0(27.907%),,
汽電共生(Co-Gen)
汽電共生,623.2,1186.9,-, 
小計,623.2(1.374%),1186.9(3.552%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,498.4,76.848%,運轉限制
和平#2,648.6,598.8,92.329%, 
麥寮#1,600.0,565.8,94.300%, 
麥寮#2,600.0,568.3,94.717%, 
麥寮#3,600.0,571.8,95.300%, 
小計,3097.1(6.831%),2803.1(8.389%),,
燃氣(LNG)
大潭CC#1,742.7,479.3,64.535%,部分檢修
大潭CC#2,742.7,653.0,87.922%, 
大潭CC#3,724.7,663.0,91.486%, 
大潭CC#4,724.7,624.6,86.187%, 
大潭CC#5,724.7,656.1,90.534%, 
大潭CC#6,724.7,669.4,92.369%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,798.7,89.480%, 
通霄CC#2,892.6,360.2,40.354%,電源線限制
通霄CC#3(註10),-,780.9,87.486%,新機組試俥
通霄CC#4,386.0,0.0,0.000%,歲修
通霄CC#5,386.0,264.6,68.549%,電源線限制
通霄CC#6,321.2,149.4,46.513%,部分檢修
興達CC#1,445.2,351.2,78.888%, 
興達CC#2,445.2,405.4,91.062%, 
興達CC#3,445.2,376.3,84.526%, 
興達CC#4,445.2,368.4,82.751%, 
興達CC#5,445.2,381.0,85.581%, 
南部CC#1,288.8,284.1,98.373%, 
南部CC#2,288.8,233.2,80.748%, 
南部CC#3,288.8,233.7,80.921%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,403.5,80.700%,運轉限制
大林#6,550.0,532.2,96.764%,運轉限制
小計,12256.4(27.032%),9668.2(28.934%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,446.0,99.111%, 
海湖#2,450.0,448.5,99.667%, 
新桃#1,600.0,597.5,99.583%, 
國光#1,480.0,100.2,20.875%, 
星彰#1,490.0,350.6,71.551%, 
星元#1,490.0,507.0,103.469%, 
嘉惠#1,670.0,686.6,102.478%, 
豐德#1,490.0,437.2,89.224%, 
豐德#2,490.0,463.1,94.510%, 
小計,4610.0(10.168%),4036.7(12.081%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,44.5,8.900%,環保限制
協和#3,500.0,136.0,27.200%,環保限制
協和#4,500.0,130.8,26.160%,環保限制
小計,2000.0(4.411%),311.3(0.932%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,59.0,45.455%, 
金門塔山(註4),91.0,46.0,50.549%, 
馬祖珠山(註4),28.6,8.7,30.377%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),113.7(0.340%),,
水力(Hydro)
德基#1,78.0,26.6,34.103%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,30.4,38.974%, 
青山#1,92.0,28.3,30.761%, 
青山#2,92.0,28.1,30.543%, 
青山#3,92.0,28.0,30.435%, 
青山#4,92.0,28.5,30.978%, 
谷關#1,54.4,31.6,58.035%, 
谷關#2,54.4,31.6,58.035%, 
谷關#3,54.4,31.2,57.300%, 
谷關#4,54.4,0.0,0.000%, 
天輪#1,22.5,17.7,78.667%, 
天輪#2,22.5,17.5,77.778%, 
天輪#3,22.5,16.9,75.111%, 
天輪#4,22.5,17.4,77.333%, 
天輪#5,105.0,25.0,23.810%, 
馬鞍#1,66.7,59.3,88.852%, 
馬鞍#2,66.7,19.0,28.469%, 
卓蘭#1,40.0,29.1,72.750%, 
卓蘭#2,40.0,0.0,0.000%, 
萬大#1,10.4,9.0,86.957%, 
萬大#2,10.4,9.0,86.957%, 
萬大#3,15.3,5.9,38.562%, 
萬大#4,19.7,20.2,102.538%, 
松林#1&amp;2,20.9,17.5,83.732%, 
大觀一#1,22.0,3.8,17.273%, 
大觀一#2,22.0,3.0,13.636%, 
大觀一#3,22.0,3.1,14.091%, 
大觀一#4,22.0,3.5,15.909%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,8.5,39.080%, 
鉅工#2,21.8,9.3,42.759%, 
水里#1,12.8,1.6,12.549%, 
立霧#1&amp;#2,32.0,14.4,45.000%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,0.0,0.000%, 
碧海,61.2,14.2,23.203%, 
烏來&amp;桂山&amp;粗坑,40.5,19.6,48.395%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,35.0,64.103%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,11.6,25.778%, 
石門#2,45.0,0.0,0.000%, 
曾文#1,50.0,50.1,100.200%, 
義興#1,40.0,37.0,92.500%, 
名間,16.7,0.0,0.000%, 
嘉南西口、烏山頭和八田,22.5,0.0,0.000%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.613%),768.5(2.300%),,
風力(Wind)
石門,4.0,0.0,0.000%,通訊中斷
林口,6.0,0.5,8.333%, 
