機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,930.3,94.447%, 
核二#2,985.0,971.9,98.670%, 
核三#1,951.0,938.1,98.644%, 
核三#2,951.0,939.2,98.759%, 
小計,3872.0(8.540%),3779.5(10.923%),,
燃煤(Coal)
林口#1,800.0,755.7,94.463%, 
林口#2,800.0,761.1,95.137%, 
林口#3(註10),-,754.9,94.363%,新機組試俥
台中#1,550.0,523.8,95.236%, 
台中#2,550.0,520.7,94.673%, 
台中#3,550.0,0.0,0.000%,檢修
台中#4,550.0,0.0,0.000%,歲修
台中#5,550.0,519.9,94.527%, 
台中#6,550.0,510.1,92.745%, 
台中#7,550.0,498.3,90.600%,運轉限制
台中#8,550.0,531.8,96.691%, 
台中#9,550.0,493.6,89.745%,運轉限制
台中#10,550.0,527.4,95.891%, 
興達#1,500.0,478.4,95.680%, 
興達#2,500.0,465.1,93.020%, 
興達#3,550.0,513.7,93.400%, 
興達#4,550.0,520.9,94.709%, 
大林#1,800.0,757.0,94.625%, 
大林#2(註10),-,764.9,95.613%,新機組試俥
小計,10000.0(22.056%),9897.3(28.605%),,
汽電共生(Co-Gen)
汽電共生,623.2,1334.2,-, 
小計,623.2(1.374%),1334.2(3.856%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,603.7,93.085%, 
和平#2,648.6,601.9,92.807%, 
麥寮#1,600.0,564.8,94.133%, 
麥寮#2,600.0,568.9,94.817%, 
麥寮#3,600.0,574.1,95.683%, 
小計,3097.1(6.831%),2913.4(8.420%),,
燃氣(LNG)
大潭CC#1,742.7,722.2,97.240%, 
大潭CC#2,742.7,728.3,98.061%, 
大潭CC#3,724.7,672.8,92.838%, 
大潭CC#4,724.7,662.1,91.362%, 
大潭CC#5,724.7,669.8,92.424%, 
大潭CC#6,724.7,670.4,92.507%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,638.6,71.544%, 
通霄CC#3(註10),-,866.8,97.110%,新機組試俥
通霄CC#4,386.0,240.7,62.358%,部分檢修
通霄CC#5,386.0,356.5,92.358%, 
通霄CC#6,321.2,151.0,47.011%,部分檢修
興達CC#1,445.2,359.0,80.640%, 
興達CC#2,445.2,402.0,90.299%, 
興達CC#3,445.2,326.2,73.272%, 
興達CC#4,445.2,256.0,57.504%,部分檢修
興達CC#5,445.2,389.3,87.446%, 
南部CC#1,288.8,287.5,99.550%, 
南部CC#2,288.8,231.9,80.298%, 
南部CC#3,288.8,233.4,80.817%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,140.3,28.060%,運轉限制
大林#6,550.0,427.4,77.709%, 
小計,12256.4(27.032%),9432.2(27.261%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,394.5,87.667%, 
海湖#2,450.0,396.9,88.200%, 
新桃#1,600.0,599.6,99.933%, 
國光#1,480.0,392.4,81.750%, 
星彰#1,490.0,452.6,92.367%, 
星元#1,490.0,454.6,92.776%, 
嘉惠#1,670.0,663.6,99.045%, 
豐德#1,490.0,485.8,99.143%, 
豐德#2,490.0,475.1,96.959%, 
小計,4610.0(10.168%),4315.1(12.471%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,135.4,27.080%,環保限制
協和#4,500.0,148.0,29.600%,環保限制
小計,2000.0(4.411%),283.4(0.819%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,60.3,46.456%, 
金門塔山(註4),91.0,46.5,51.099%, 
馬祖珠山(註4),28.6,9.9,34.567%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),116.7(0.337%),,
水力(Hydro)
德基#1,78.0,32.9,42.179%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,34.8,44.615%, 
青山#1,92.0,54.1,58.804%, 
青山#2,92.0,53.7,58.370%, 
青山#3,92.0,52.4,56.957%, 
青山#4,92.0,53.6,58.261%, 
谷關#1,54.4,44.4,81.543%, 
谷關#2,54.4,44.5,81.726%, 
谷關#3,54.4,44.5,81.726%, 
谷關#4,54.4,44.2,81.175%, 
天輪#1,22.5,20.4,90.667%, 
天輪#2,22.5,20.6,91.556%, 
天輪#3,22.5,20.7,92.000%, 
天輪#4,22.5,20.2,89.778%, 
天輪#5,105.0,91.8,87.429%, 
馬鞍#1,66.7,61.5,92.149%, 
馬鞍#2,66.7,59.0,88.403%, 
卓蘭#1,40.0,0.0,0.000%, 
卓蘭#2,40.0,39.7,99.250%, 
萬大#1,10.4,8.9,85.990%, 
萬大#2,10.4,8.9,85.990%, 
萬大#3,15.3,10.2,66.667%, 
萬大#4,19.7,20.0,101.523%, 
松林#1&amp;2,20.9,17.9,85.646%, 
大觀一#1,22.0,11.4,51.818%, 
大觀一#2,22.0,11.1,50.455%, 
大觀一#3,22.0,10.3,46.818%, 
大觀一#4,22.0,10.6,48.182%, 
大觀一#5,22.0,11.0,50.000%, 
鉅工#1,21.8,13.7,62.989%, 
鉅工#2,21.8,13.6,62.529%, 
水里#1,12.8,9.2,72.157%, 
立霧#1&amp;#2,32.0,8.9,27.812%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,49.0,100.823%, 
碧海,61.2,19.7,32.190%,檢修
烏來&amp;桂山&amp;粗坑,40.5,38.5,95.062%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,28.0,51.282%, 
翡翠#1,70.0,71.2,101.714%, 
石門#1,45.0,24.9,55.333%, 
石門#2,45.0,29.7,66.000%, 
曾文#1,50.0,50.0,100.000%, 
義興#1,40.0,37.2,93.000%, 
名間,16.7,7.9,47.305%, 
嘉南西口、烏山頭和八田,22.5,6.9,30.713%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,1.5,75.758%, 
小計,2091.5(4.613%),1361.2(3.934%),,
風力(Wind)
石門,4.0,1.1,27.778%, 
林口,6.0,3.8,63.333%, 
蘆竹,7.2,5.6,77.778%, 
