機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,974.6,98.944%, 
核二#2,985.0,978.6,99.350%, 
核三#1,951.0,941.5,99.001%, 
核三#2,951.0,941.5,99.001%, 
小計,3872.0(8.513%),3836.2(13.399%),,
燃煤(Coal)
林口#1,800.0,754.4,94.300%, 
林口#2,800.0,757.5,94.688%, 
林口#3(註10),-,567.9,70.988%,新機組試俥
台中#1,550.0,516.6,93.927%, 
台中#2,550.0,520.1,94.564%, 
台中#3,550.0,522.1,94.927%, 
台中#4,550.0,0.0,0.000%,歲修
台中#5,550.0,518.5,94.273%, 
台中#6,550.0,506.8,92.145%,運轉限制
台中#7,550.0,484.7,88.127%,運轉限制
台中#8,550.0,531.7,96.673%, 
台中#9,550.0,482.0,87.636%,運轉限制
台中#10,550.0,505.6,91.927%,運轉限制
興達#1,500.0,480.9,96.180%, 
興達#2,500.0,480.3,96.060%, 
興達#3,550.0,513.7,93.400%, 
興達#4,550.0,526.3,95.691%, 
大林#1,800.0,761.0,95.125%, 
大林#2(註10),-,764.9,95.613%,新機組試俥
小計,10000.0(21.986%),10195.0(35.610%),,
汽電共生(Co-Gen)
汽電共生,623.2,689.4,-, 
小計,623.2(1.370%),689.4(2.408%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,558.2,86.069%, 
和平#2,648.6,566.4,87.333%, 
麥寮#1,600.0,568.7,94.783%, 
麥寮#2,600.0,566.5,94.417%, 
麥寮#3,600.0,572.4,95.400%, 
小計,3097.1(6.809%),2832.2(9.892%),,
燃氣(LNG)
大潭CC#1,742.7,731.1,98.438%, 
大潭CC#2,742.7,739.1,99.515%, 
大潭CC#3,724.7,329.2,45.426%, 
大潭CC#4,724.7,674.6,93.087%, 
大潭CC#5,724.7,192.7,26.590%, 
大潭CC#6,724.7,193.4,26.687%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,793.5,88.898%,部分檢修
通霄CC#3(註10),-,594.0,66.547%,新機組試俥
通霄CC#4,386.0,100.3,25.984%,電源線限制
通霄CC#5,386.0,102.2,26.477%,電源線限制
通霄CC#6,321.2,108.4,33.748%,部分檢修
興達CC#1,445.2,398.0,89.400%, 
興達CC#2,445.2,407.5,91.534%, 
興達CC#3,445.2,261.6,58.761%, 
興達CC#4,445.2,254.2,57.099%, 
興達CC#5,445.2,262.4,58.941%,部分檢修
南部CC#1,288.8,136.7,47.334%, 
南部CC#2,288.8,292.3,101.212%, 
南部CC#3,288.8,133.4,46.191%, 
南部CC#4,251.4,232.4,92.442%,測試運轉 
大林#5,500.0,140.3,28.060%,運轉限制
大林#6,550.0,164.0,29.818%, 
小計,12256.4(26.946%),7241.3(25.293%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,0.0,0.000%,合約限制
海湖#2,450.0,0.0,0.000%,合約限制
新桃#1,600.0,604.4,100.733%, 
國光#1,480.0,0.0,0.000%,合約限制
星彰#1,490.0,0.0,0.000%,合約限制
星元#1,490.0,0.0,0.000%,合約限制
嘉惠#1,670.0,0.0,0.000%,合約限制
豐德#1,490.0,0.0,0.000%,合約限制
豐德#2,490.0,0.0,0.000%,合約限制
小計,4610.0(10.135%),604.4(2.111%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,138.0,27.600%,環保限制
協和#4,500.0,0.0,0.000%,環保限制
小計,2000.0(4.397%),138.0(0.482%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,70.3,54.160%, 
金門塔山(註4),91.0,46.8,51.429%, 
馬祖珠山(註4),28.6,9.2,32.123%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.258%),126.3(0.441%),,
水力(Hydro)
德基#1,78.0,75.9,97.308%, 
德基#2,78.0,76.7,98.333%, 
德基#3,78.0,76.8,98.462%, 
青山#1,92.0,96.9,105.326%, 
青山#2,92.0,96.4,104.783%, 
青山#3,92.0,95.7,104.022%, 
青山#4,92.0,96.2,104.565%, 
谷關#1,54.4,52.7,96.786%, 
谷關#2,54.4,51.5,94.582%, 
谷關#3,54.4,50.7,93.113%, 
谷關#4,54.4,52.4,96.235%, 
天輪#1,22.5,21.4,95.111%, 
天輪#2,22.5,21.6,96.000%, 
天輪#3,22.5,22.4,99.556%, 
天輪#4,22.5,22.1,98.222%, 
天輪#5,105.0,104.7,99.714%, 
馬鞍#1,66.7,65.3,97.842%, 
馬鞍#2,66.7,66.3,99.341%, 
卓蘭#1,40.0,0.0,0.000%,水文限制
卓蘭#2,40.0,0.0,0.000%,水文限制
萬大#1,10.4,9.0,86.957%, 
萬大#2,10.4,9.0,86.957%, 
萬大#3,15.3,0.0,0.000%, 
萬大#4,19.7,20.1,102.030%, 
松林#1&amp;2,20.9,20.3,97.129%, 
大觀一#1,22.0,4.2,19.091%, 
大觀一#2,22.0,4.5,20.455%, 
大觀一#3,22.0,4.8,21.818%, 
大觀一#4,22.0,4.6,20.909%, 
大觀一#5,22.0,4.0,18.182%, 
鉅工#1,21.8,3.9,17.931%, 
鉅工#2,21.8,4.6,21.149%, 
水里#1,12.8,0.0,0.002%, 
立霧#1&amp;#2,32.0,17.1,53.438%, 
龍澗#1,48.6,10.7,22.016%, 
龍澗#2,48.6,0.0,0.000%, 
碧海,61.2,49.9,81.536%, 
烏來&amp;桂山&amp;粗坑,40.5,38.5,95.062%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,44.0,80.586%, 
翡翠#1,70.0,71.4,102.000%, 
石門#1,45.0,25.2,56.000%, 
石門#2,45.0,30.4,67.556%, 
曾文#1,50.0,50.8,101.600%, 
義興#1,40.0,38.2,95.500%, 
名間,16.7,14.5,86.826%, 
嘉南西口、烏山頭和八田,22.5,4.0,17.805%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.598%),1661.4(5.803%),,
風力(Wind)
石門,4.0,0.0,0.000%, 
