機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,966.5,98.122%, 
核二#2,985.0,966.5,98.122%, 
核三#1,951.0,937.0,98.528%, 
核三#2,951.0,940.4,98.885%, 
小計,3872.0(8.540%),3810.4(11.257%),,
燃煤(Coal)
林口#1,800.0,759.6,94.950%, 
林口#2,800.0,765.4,95.675%, 
林口#3(註10),-,746.3,93.287%,新機組試俥
台中#1,550.0,0.0,0.000%,檢修
台中#2,550.0,521.2,94.764%, 
台中#3,550.0,508.4,92.436%,運轉限制
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,524.2,95.309%, 
台中#6,550.0,508.3,92.418%,運轉限制
台中#7,550.0,505.1,91.836%,運轉限制
台中#8,550.0,526.3,95.691%,運轉限制
台中#9,550.0,499.2,90.764%,運轉限制
台中#10,550.0,514.7,93.582%,運轉限制
興達#1,500.0,475.9,95.180%, 
興達#2,500.0,475.9,95.180%, 
興達#3,550.0,516.0,93.818%, 
興達#4,550.0,521.7,94.855%, 
大林#1,800.0,759.4,94.925%, 
大林#2(註10),-,764.9,95.613%,新機組試俥
小計,10000.0(22.056%),9892.5(29.225%),,
汽電共生(Co-Gen)
汽電共生,623.2,1385.8,-, 
小計,623.2(1.374%),1385.8(4.094%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,603.9,93.115%, 
和平#2,648.6,600.2,92.545%, 
麥寮#1,600.0,566.0,94.333%, 
麥寮#2,600.0,566.5,94.417%, 
麥寮#3,600.0,571.8,95.300%, 
小計,3097.1(6.831%),2908.4(8.592%),,
燃氣(LNG)
大潭CC#1,742.7,470.0,63.283%,部分檢修
大潭CC#2,742.7,725.7,97.711%, 
大潭CC#3,724.7,667.6,92.121%, 
大潭CC#4,724.7,669.3,92.355%, 
大潭CC#5,724.7,666.0,91.900%, 
大潭CC#6,724.7,680.4,93.887%, 
大潭CC#7,600.0,6.1,1.017%, 
通霄CC#1,892.6,852.2,95.474%, 
通霄CC#2,892.6,240.9,26.989%,電源線限制
通霄CC#3(註10),-,778.8,87.251%,新機組試俥
通霄CC#4,386.0,0.0,0.000%,歲修
通霄CC#5,386.0,265.0,68.653%,電源線限制
通霄CC#6,321.2,149.1,46.420%,部分檢修
興達CC#1,445.2,372.0,83.560%, 
興達CC#2,445.2,402.3,90.366%, 
興達CC#3,445.2,328.8,73.856%, 
興達CC#4,445.2,384.6,86.390%, 
興達CC#5,445.2,402.6,90.433%, 
南部CC#1,288.8,290.0,100.416%, 
南部CC#2,288.8,232.7,80.575%, 
南部CC#3,288.8,233.5,80.852%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,296.4,59.280%,運轉限制
大林#6,550.0,530.7,96.491%, 
小計,12256.4(27.032%),9644.7(28.493%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,354.3,78.733%, 
海湖#2,450.0,357.2,79.378%, 
新桃#1,600.0,525.4,87.567%, 
國光#1,480.0,445.8,92.875%, 
星彰#1,490.0,400.7,81.776%, 
星元#1,490.0,409.3,83.531%, 
嘉惠#1,670.0,549.2,81.970%, 
豐德#1,490.0,396.2,80.857%, 
豐德#2,490.0,395.2,80.653%, 
小計,4610.0(10.168%),3833.3(11.325%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,134.8,26.960%,環保限制
協和#4,500.0,129.5,25.900%,環保限制
小計,2000.0(4.411%),264.3(0.781%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,66.3,51.079%, 
金門塔山(註4),91.0,49.9,54.835%, 
馬祖珠山(註4),28.6,10.3,35.964%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),126.5(0.374%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,32.1,41.154%, 
青山#1,92.0,25.5,27.717%, 
青山#2,92.0,25.3,27.500%, 
青山#3,92.0,0.0,0.000%, 
青山#4,92.0,0.0,0.000%, 
谷關#1,54.4,33.3,61.157%, 
谷關#2,54.4,32.0,58.770%, 
谷關#3,54.4,0.0,0.000%, 
谷關#4,54.4,0.0,0.000%, 
天輪#1,22.5,0.0,0.000%, 
天輪#2,22.5,22.4,99.556%, 
天輪#3,22.5,22.4,99.556%, 
天輪#4,22.5,22.1,98.222%, 
天輪#5,105.0,0.0,0.000%, 
馬鞍#1,66.7,59.4,89.002%, 
馬鞍#2,66.7,0.0,0.000%, 
卓蘭#1,40.0,25.5,63.750%, 
卓蘭#2,40.0,20.0,50.000%, 
萬大#1,10.4,9.0,86.957%, 
萬大#2,10.4,9.1,87.923%, 
萬大#3,15.3,2.9,18.954%, 
萬大#4,19.7,20.1,102.030%, 
松林#1&amp;2,20.9,17.5,83.732%, 
大觀一#1,22.0,14.7,66.818%, 
大觀一#2,22.0,14.8,67.273%, 
大觀一#3,22.0,14.9,67.727%, 
大觀一#4,22.0,15.1,68.636%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,14.1,64.828%, 
鉅工#2,21.8,14.7,67.586%, 
水里#1,12.8,7.1,55.686%, 
立霧#1&amp;#2,32.0,15.1,47.188%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,5.5,11.317%, 
碧海,61.2,4.9,8.007%, 
烏來&amp;桂山&amp;粗坑,40.5,20.9,51.605%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,26.0,47.619%, 
翡翠#1,70.0,71.6,102.286%, 
石門#1,45.0,1.1,2.444%, 
石門#2,45.0,0.0,0.000%, 
曾文#1,50.0,0.0,0.000%, 
義興#1,40.0,23.8,59.500%, 
名間,16.7,13.0,77.844%, 
嘉南西口、烏山頭和八田,22.5,5.0,22.256%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,1.0,50.505%, 
小計,2091.5(4.613%),687.9(2.032%),,
風力(Wind)
石門,4.0,0.7,17.677%, 
林口,6.0,1.9,31.667%, 
