機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,970.6,98.538%, 
核二#2,985.0,973.2,98.802%, 
核三#1,951.0,937.0,98.528%, 
核三#2,951.0,935.8,98.402%, 
小計,3872.0(8.540%),3816.6(11.300%),,
燃煤(Coal)
林口#1,800.0,752.3,94.037%, 
林口#2,800.0,761.1,95.137%, 
林口#3(註10),-,756.5,94.562%,新機組試俥
台中#1,550.0,518.8,94.327%, 
台中#2,550.0,519.5,94.455%, 
台中#3,550.0,490.9,89.255%,運轉限制
台中#4,550.0,0.0,0.000%,歲修
台中#5,550.0,523.8,95.236%, 
台中#6,550.0,513.3,93.327%, 
台中#7,550.0,500.0,90.909%,運轉限制
台中#8,550.0,528.9,96.164%, 
台中#9,550.0,497.7,90.491%,運轉限制
台中#10,550.0,522.1,94.927%, 
興達#1,500.0,472.1,94.420%, 
興達#2,500.0,477.8,95.560%, 
興達#3,550.0,516.0,93.818%, 
興達#4,550.0,522.5,95.000%, 
大林#1,800.0,753.1,94.137%, 
大林#2(註10),-,761.0,95.125%,新機組試俥
小計,10000.0(22.056%),10387.4(30.753%),,
汽電共生(Co-Gen)
汽電共生,623.2,1250.9,-, 
小計,623.2(1.374%),1250.9(3.703%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,604.4,93.193%, 
和平#2,648.6,600.0,92.514%, 
麥寮#1,600.0,569.0,94.833%, 
麥寮#2,600.0,567.0,94.500%, 
麥寮#3,600.0,566.8,94.467%, 
小計,3097.1(6.831%),2907.2(8.607%),,
燃氣(LNG)
大潭CC#1,742.7,728.4,98.075%, 
大潭CC#2,742.7,727.2,97.913%, 
大潭CC#3,724.7,671.0,92.590%, 
大潭CC#4,724.7,668.0,92.176%, 
大潭CC#5,724.7,651.2,89.858%, 
大潭CC#6,724.7,671.7,92.687%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,0.0,0.000%,歲修
通霄CC#2,892.6,393.1,44.040%,部分檢修
通霄CC#3(註10),-,407.3,45.631%,新機組試俥
通霄CC#4,386.0,220.2,57.047%,部分檢修
通霄CC#5,386.0,325.7,84.378%, 
通霄CC#6,321.2,148.0,46.077%,部分檢修
興達CC#1,445.2,339.4,76.237%, 
興達CC#2,445.2,402.3,90.366%, 
興達CC#3,445.2,325.7,73.160%, 
興達CC#4,445.2,374.6,84.144%, 
興達CC#5,445.2,369.4,82.976%, 
南部CC#1,288.8,281.9,97.611%, 
南部CC#2,288.8,232.9,80.644%, 
南部CC#3,288.8,232.5,80.506%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,139.6,27.920%,運轉限制
大林#6,550.0,335.8,61.055%, 
小計,12256.4(27.032%),8645.9(25.597%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,394.1,87.578%, 
海湖#2,450.0,396.8,88.178%, 
新桃#1,600.0,599.6,99.933%, 
國光#1,480.0,391.8,81.625%, 
星彰#1,490.0,451.4,92.122%, 
星元#1,490.0,455.0,92.857%, 
嘉惠#1,670.0,663.2,98.985%, 
豐德#1,490.0,445.5,90.918%, 
豐德#2,490.0,484.0,98.776%, 
小計,4610.0(10.168%),4281.4(12.676%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,136.0,27.200%,環保限制
協和#4,500.0,126.3,25.260%,環保限制
小計,2000.0(4.411%),262.3(0.777%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,69.4,53.467%, 
金門塔山(註4),91.0,46.4,50.989%, 
馬祖珠山(註4),28.6,9.5,33.170%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),125.3(0.371%),,
水力(Hydro)
德基#1,78.0,54.5,69.872%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,0.0,0.000%, 
青山#1,92.0,23.6,25.652%, 
青山#2,92.0,23.8,25.870%, 
青山#3,92.0,24.0,26.087%, 
青山#4,92.0,24.0,26.087%, 
谷關#1,54.4,46.6,85.583%, 
谷關#2,54.4,46.3,85.032%, 
谷關#3,54.4,0.0,0.000%, 
谷關#4,54.4,46.1,84.665%, 
天輪#1,22.5,19.5,86.667%, 
天輪#2,22.5,19.6,87.111%, 
天輪#3,22.5,19.3,85.778%, 
天輪#4,22.5,0.0,0.000%, 
天輪#5,105.0,78.4,74.667%, 
馬鞍#1,66.7,49.8,74.618%, 
馬鞍#2,66.7,50.4,75.517%, 
卓蘭#1,40.0,21.9,54.750%, 
卓蘭#2,40.0,20.0,50.000%, 
萬大#1,10.4,8.9,85.990%, 
萬大#2,10.4,8.9,85.990%, 
萬大#3,15.3,10.6,69.281%, 
萬大#4,19.7,0.0,0.000%, 
松林#1&amp;2,20.9,9.9,47.368%, 
大觀一#1,22.0,4.6,20.909%, 
大觀一#2,22.0,5.5,25.000%, 
大觀一#3,22.0,6.1,27.727%, 
大觀一#4,22.0,6.4,29.091%, 
大觀一#5,22.0,5.3,24.091%, 
鉅工#1,21.8,6.7,30.805%, 
鉅工#2,21.8,7.5,34.483%, 
水里#1,12.8,5.3,41.569%, 
立霧#1&amp;#2,32.0,10.8,33.750%, 
龍澗#1,48.6,11.3,23.251%, 
龍澗#2,48.6,0.0,0.000%, 
碧海,61.2,0.0,0.000%,檢修
烏來&amp;桂山&amp;粗坑,40.5,17.5,43.210%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,27.0,49.451%, 
翡翠#1,70.0,70.7,101.000%, 
石門#1,45.0,25.2,56.000%, 
石門#2,45.0,29.6,65.778%, 
曾文#1,50.0,49.6,99.200%, 
義興#1,40.0,18.0,45.000%, 
名間,16.7,7.1,42.515%, 
嘉南西口、烏山頭和八田,22.5,6.9,30.713%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,0.0,0.000%, 
小計,2091.5(4.613%),953.2(2.822%),,
風力(Wind)
石門,4.0,0.2,5.051%, 
林口,6.0,1.5,25.000%, 
蘆竹,7.2,1.2,16.667%, 
