機組名稱,裝置容量,淨發電量,淨發電量/裝置容量比(%),備註

核能(Nuclear)
核二#1,985.0,969.2,98.396%, 
核二#2,985.0,971.9,98.670%, 
核三#1,951.0,946.1,99.485%, 
核三#2,951.0,947.2,99.600%, 
小計,3872.0(8.540%),3834.4(12.807%),,
燃煤(Coal)
林口#1,800.0,747.8,93.475%, 
林口#2,800.0,754.6,94.325%, 
林口#3(註10),-,762.2,95.275%,新機組試俥
台中#1,550.0,0.0,0.000%,檢修
台中#2,550.0,522.7,95.036%, 
台中#3,550.0,508.8,92.509%,運轉限制
台中#4,550.0,0.0,0.000%,檢修
台中#5,550.0,513.5,93.364%, 
台中#6,550.0,514.3,93.509%, 
台中#7,550.0,513.0,93.273%,運轉限制
台中#8,550.0,535.0,97.273%, 
台中#9,550.0,492.5,89.545%,運轉限制
台中#10,550.0,491.2,89.309%,運轉限制
興達#1,500.0,473.3,94.660%, 
興達#2,500.0,248.6,49.720%,運轉限制
興達#3,550.0,514.4,93.527%, 
興達#4,550.0,519.4,94.436%, 
大林#1,800.0,757.0,94.625%, 
大林#2(註10),-,764.0,95.500%,新機組試俥
小計,10000.0(22.056%),9632.3(32.172%),,
汽電共生(Co-Gen)
汽電共生,623.2,429.4,-, 
小計,623.2(1.374%),429.4(1.434%),,
民營電廠-燃煤(IPP-Coal)
和平#1,648.6,602.3,92.869%, 
和平#2,648.6,598.5,92.283%, 
麥寮#1,600.0,566.3,94.383%, 
麥寮#2,600.0,566.8,94.467%, 
麥寮#3,600.0,569.2,94.867%, 
小計,3097.1(6.831%),2903.1(9.696%),,
燃氣(LNG)
大潭CC#1,742.7,669.9,90.198%, 
大潭CC#2,742.7,655.5,88.259%, 
大潭CC#3,724.7,650.1,89.706%, 
大潭CC#4,724.7,656.9,90.644%, 
大潭CC#5,724.7,597.7,82.476%, 
大潭CC#6,724.7,357.7,49.358%, 
大潭CC#7,600.0,0.0,0.000%, 
通霄CC#1,892.6,701.4,78.579%, 
通霄CC#2,892.6,374.6,41.967%,電源線限制
通霄CC#3(註10),-,706.3,79.128%,新機組試俥
通霄CC#4,386.0,0.0,0.000%,歲修
通霄CC#5,386.0,224.0,58.031%,電源線限制
通霄CC#6,321.2,109.8,34.184%,部分檢修
興達CC#1,445.2,324.8,72.958%, 
興達CC#2,445.2,398.1,89.422%, 
興達CC#3,445.2,321.5,72.216%, 
興達CC#4,445.2,366.2,82.257%, 
興達CC#5,445.2,323.8,72.733%, 
南部CC#1,288.8,233.5,80.852%, 
南部CC#2,288.8,231.9,80.298%, 
南部CC#3,288.8,233.1,80.713%, 
南部CC#4,251.4,0.0,0.000%,歲修
大林#5,500.0,140.9,28.180%,運轉限制
大林#6,550.0,165.5,30.091%, 
小計,12256.4(27.032%),8443.2(28.200%),,
民營電廠-燃氣(IPP-LNG)
海湖#1,450.0,413.8,91.956%, 
海湖#2,450.0,0.0,0.000%,檢修
新桃#1,600.0,602.8,100.467%, 
國光#1,480.0,0.0,0.000%,檢修
星彰#1,490.0,451.3,92.102%, 
星元#1,490.0,0.0,0.000%,合約限制
嘉惠#1,670.0,664.2,99.134%, 
豐德#1,490.0,469.8,95.878%, 
豐德#2,490.0,0.0,0.000%,檢修
小計,4610.0(10.168%),2601.9(8.690%),,
燃油(Oil)
協和#1,500.0,0.0,0.000%,環保限制
協和#2,500.0,0.0,0.000%,環保限制
協和#3,500.0,134.8,26.960%,環保限制
協和#4,500.0,128.9,25.780%,環保限制
小計,2000.0(4.411%),263.7(0.881%),,
輕油(Diesel)
核一Gas1,-,0.0,0.000%, 
核一Gas2,-,0.0,0.000%, 
核二Gas1,-,0.0,0.000%, 
核二Gas2,-,0.0,0.000%, 
核三Gas1,-,0.0,0.000%, 
核三Gas2,-,0.0,0.000%, 
台中Gas1&amp;2,140.0,0.0,0.000%, 
台中Gas3&amp;4,140.0,0.0,0.000%, 
澎湖尖山(註4),129.8,69.0,53.159%, 
金門塔山(註4),91.0,49.6,54.505%, 
馬祖珠山(註4),28.6,10.0,34.916%, 
離島其他(註4),42.7,N/A,N/A, 
小計(註5),572.1(1.262%),128.6(0.430%),,
水力(Hydro)
德基#1,78.0,0.0,0.000%, 
德基#2,78.0,0.0,0.000%, 
德基#3,78.0,0.0,0.000%, 
青山#1,92.0,11.1,12.065%, 
青山#2,92.0,0.0,0.000%, 
青山#3,92.0,0.0,0.000%, 
青山#4,92.0,0.0,0.000%, 
谷關#1,54.4,0.0,0.000%, 
谷關#2,54.4,26.5,48.669%, 
谷關#3,54.4,0.0,0.000%, 
谷關#4,54.4,26.2,48.118%, 
天輪#1,22.5,5.1,22.777%, 
天輪#2,22.5,20.4,90.667%, 
天輪#3,22.5,20.3,90.222%, 
天輪#4,22.5,20.4,90.667%, 
天輪#5,105.0,0.0,0.000%, 
馬鞍#1,66.7,52.2,78.214%, 
馬鞍#2,66.7,0.0,0.000%, 
卓蘭#1,40.0,20.4,51.000%, 
卓蘭#2,40.0,22.2,55.500%, 
萬大#1,10.4,0.0,0.000%, 
萬大#2,10.4,0.0,0.000%, 
萬大#3,15.3,4.3,28.105%, 
萬大#4,19.7,20.1,102.030%, 
松林#1&amp;2,20.9,8.0,38.278%, 
大觀一#1,22.0,11.6,52.727%, 
大觀一#2,22.0,12.2,55.455%, 
大觀一#3,22.0,10.6,48.182%, 
大觀一#4,22.0,10.5,47.727%, 
大觀一#5,22.0,0.0,0.000%,檢修
鉅工#1,21.8,9.0,41.379%, 
鉅工#2,21.8,9.8,45.057%, 
水里#1,12.8,9.5,74.510%, 
立霧#1&amp;#2,32.0,14.7,45.937%, 
龍澗#1,48.6,0.0,0.000%, 
龍澗#2,48.6,29.2,60.082%, 
碧海,61.2,28.0,45.752%, 
烏來&amp;桂山&amp;粗坑,40.5,18.8,46.420%, 
北部小水力(註6),26.6,N/A,N/A, 
中部小水力(註6),9.8,N/A,N/A, 
南部小水力(註6),7.2,N/A,N/A, 
東部小水力(註6),54.6,30.0,54.945%, 
翡翠#1,70.0,0.0,0.000%, 
石門#1,45.0,0.0,0.000%, 
石門#2,45.0,0.0,0.000%, 
曾文#1,50.0,49.4,98.800%, 
義興#1,40.0,18.6,46.500%, 
名間,16.7,12.2,73.054%, 
嘉南西口、烏山頭和八田,22.5,5.2,23.146%, 
后里示範,0.1,N/A,N/A, 
卑南,2.0,1.0,50.505%, 
小計,2091.5(4.613%),561.5(1.875%),,
風力(Wind)
石門,4.0,0.0,0.404%, 
林口,6.0,0.0,0.000%, 
